Slide_No,State,District,Slide_Name,NH_SH_Location,Latitude,Longitude,Material_Involved,Movement_Type,History_Date,Activity
MEGH/WKH/78O04/2008/D-27,Meghalaya,West Khasi Hills,Shipur slide, ,25.20283,91.20908,,,,Reactivated
MEG/RIB/78O13/2016/10,Meghalaya,Ri-Bhoi,Umling slide,NH6,25.972964,91.858336,,,,Suspended
MEG/RIB/78O13/2016/5,Meghalaya,Ri-Bhoi,34.190 chainage slide,NH6,25.853111,91.881583,,,,Suspended
MG/EJH/83C11/2018/19,Meghalaya,East Jaintia Hills,Tongseng slide,Tongseng agri link road,25.321975,92.504228,,,,Active
MG/EKH/78O12/2017/36,Meghalaya,East Khasi Hills, ,Approach road to Mustoh,25.209427,91.646032,,,,Active
MG/EKH/78O12/2017/74,Meghalaya,East Khasi Hills, ,Along Sohra Mawlong road,25.229822,91.693551,,,,Active
ME/EKJ/78O15/2015/69,Meghalaya,East Khasi Hills, ,Shillong-Sohra road,25.450628,91.817767,,,,Active
MEGH/EKH/78O14/2007/D-17,Meghalaya,East Khasi Hills,Nongrimbah slide, ,25.56667,91.90194,,,, 
MEG/WKH/78O10/2016/19,Meghalaya,West Khasi Hills, ,NongkhlawPatharkhammah road,25.691453,91.645731,,,,Reactivated
MG/WKH/78O1/2020/4,Meghalaya,West Khasi Hills,Nongporuo-NamASoi slide-1,Nongporuo-NamASoi road,25.8,91.01,,,,Active
ME/EKJ/78O15/2015/109,Meghalaya,East Khasi Hills, ,NH-40 (Shillong-Dauki road),25.302544,91.925218,,,,Active
MG/EKH/78O08/2017/7,Meghalaya,East Khasi Hills, ,Along MawsynramBalat road,25.221406,91.387092,,,,Suspended
MG/WGH/78K02/2020/3,Meghalaya,West Garo Hills,Rongram-Dadenggre road slide,"Tura-Rongram-Dadenggre Road, 500 m NW of Rambatgre.",25.67,90.18,,,,Active
MG/WKH/78O02/2017/37,Meghalaya,West Khasi Hills,0.9 km NN of Mawiawban,Link road from NH44E from Mawliehdein,25.549139,91.244417,,,,Suspended
MG/WKH/78O02/2017/25,Meghalaya,West Khasi Hills,0.3 km W of Umsaw,NH44E,25.572492,91.209156,,,,Suspended
MEGH/JH/83C07/2009/D-28,Meghalaya,Jaintial hills,Kongong slide,NH-44 (Shillong - Silchar),25.42142,92.28894,,,, 
MEG/WJH/83C4/2016/09,Meghalaya,West Jaintia Hills,0.25 km N of Nongtalang,NH40E( Jowai Dawki road),25.211814,92.065517,,,,Suspended
ME/WJH/83C03/2015/174,Meghalaya,West Jaintia Hills, , ,25.343028,92.0625,,,,Suspended
ME/EKJ/78O14/2015/24,Meghalaya,East Khasi Hills, ,NH-40,25.708426,91.896406,,,,Suspended
ME/WJH/83C03/2015/145,Meghalaya,West Jaintia Hills, ,0.5 km W of Jowai,25.439833,92.181333,,,,Suspended
ML/RIB/78N16/2014/01,Meghalaya,Ri-Bhoi,17 mile A,GS road,26.02897,91.87197,,,,Active
MEGH/SGH/78K12/2007/D-21,Meghalaya,South Garo hills,Baghmara slide, ,25.23908,90.63944,,,, 
MEG/WJH/83C4/2016/65,Meghalaya,East Jaintia Hills,0.37 km NE of Sonapur mandir,NH44,25.091361,92.356889,,,,Suspended
MEG/WJH/83C4/2016/111,Meghalaya,East Jaintia Hills,2.47 km SSW of Sonapyrdi,Approach road Sonapur to Chapalong (right bank of Lubha river),25.096592,92.351017,,,,Suspended
MG/WKH/78O07/2017/1,Meghalaya,South West Khasi  Hills,Mawpud village slide,Mawpud village,25.266939,91.383208,,,,Active
MEG/WJH/83C4/2016/06,Meghalaya,West Jaintia Hills,0.21 km NE of Nongtalang Amsohmeheleng,NH40E,25.215611,92.077361,,,,Suspended
 ,Meghalaya,East Khasi Hills,,,25.44743611,91.59103889,Debris,Slide,"Landslide occurred in between 8hrs and 9hrs on 15th June 2022  as  per  the  information  by Mr.  Tobias  Mawlong,  the
Head man of Laitlarem village",Active
MEG/WJH/83C4/2016/118,Meghalaya,East Jaintia Hills,1.09 km NNW of Tongseng,NH44,25.149603,92.367964,,,,Suspended
ME/EKJ/78O15/2015/130,Meghalaya,East Khasi Hills, ,Approach road to Nongsder,25.326063,91.931808,,,,Active
MG/SWK/78O04/2017/6,Meghalaya,South West Khasi  Hills, ,AlongNonghyllam  Ranikor road,25.220764,91.187,,,,Active
MG/WKH/78O06/2017/17,Meghalaya,West Khasi Hills,Pyndengrei Metrology slide,"Pyndengrei, Nongstoin",25.527781,91.263214,,,,Suspended
MG/WKH/78O02/2017/20,Meghalaya,West Khasi Hills,1.3 km E of Mawliehdein,NH44E,25.565489,91.220686,,,,Suspended
MEG/WJH/83C4/2016/35,Meghalaya,West Jaintia Hills,2.80 km SW of Lympyngad,Muktapur ΓÇô Lympyngad road,25.148083,92.180639,,,,Suspended
ME/WJH/883C03/2015/189,Meghalaya,West Jaintia Hills, , ,25.347444,92.007917,,,,Suspended
ME/EKJ/78O15/2015/88,Meghalaya,East Khasi Hills, , ,25.449349,91.817118,,,,Suspended
ME/EKH/83C02/2015/181,Meghalaya,East Khasi Hills, , ,25.576806,92.242444,,,,Suspended
MG/WKH/78O02/2017/62,Meghalaya,West Khasi Hills,0.6 km SE of Umjaru,NH44E,25.581983,91.176972,,,,Suspended
MEG/RIB/78O13/2016/7,Meghalaya,Ri-Bhoi,Krosia slide,NH6,25.927972,91.877194,,,,Suspended
ME/EKJ/78O14/2015/43,Meghalaya,East Khasi Hills, ,Old shillong -Guwahati road,25.619861,91.875111,,,,Suspended
MEG/WKH/78O10/2016/23,Meghalaya,West Khasi Hills,NongkhlawPatharkhamma R.S10,NongkhlawPatharkhammah road about 5 km NE of Nongkhlaw village,25.700053,91.644486,,,,Active
ME/EKJ/78O15/2015/111,Meghalaya,East Khasi Hills, ,NH-40 (Shillong-Dauki road),25.301559,91.922585,,,,Active
ME/EKJ/78O15/2015/107,Meghalaya,East Khasi Hills, ,NH-40 (Shillong-Dauki road),25.32765,91.893414,,,,Active
MEG/WKH/78O10/2016/06,Meghalaya,West Khasi Hills,NH44E slide5,Along NH44E  SW of Mawsawa village,25.5502,91.618106,,,,Active
MG/WKH/78O02/2017/92,Meghalaya,West Khasi Hills,Riando petrolpump slide,NH44E,25.667472,91.066778,,,,Suspended
ME/EKJ/78O15/2015/114,Meghalaya,East Khasi Hills, ,Nongjiri approach road,25.282608,91.867354,,,,Suspended
MEG/WKH/78O10/2016/14,Meghalaya,West Khasi Hills,NongkhlawPatharkhamma R.S2,NongkhlawPatharkhammah road,25.687442,91.656183,,,,Active
MG/EKH/78O12/2017/3,Meghalaya,East Khasi Hills, ,<Null>,25.243783,91.738698,,,,Active
MEGH/WKH/78O04/2008/D-26,Meghalaya,West Khasi Hills,Rajai slide, ,25.201,91.234,,,, 
MG/WKH/78O06/2017/18,Meghalaya,West Khasi Hills,Myriaw slide,Myriaw village,25.587111,91.498556,,,,Active
MG/EKH/78O12/2017/27,Meghalaya,East Khasi Hills, ,Along Sohra Mawlong road,25.226046,91.701458,,,,Active
MEG/WJH/83C4/2016/12,Meghalaya,West Jaintia Hills,3.14 km E of Pdengshakap,Laremshiap road,25.232417,92.178881,,,,Suspended
ML/SWKH/78O07/2014/01,Meghalaya,South West Khasi Hills, ,Tynnai Village,25.31458,91.45242,,,,Suspended
MEGH/EKH/78O15/2008/D-49,Meghalaya,East Khasi Hills,Ryngnga-3 slide, ,25.364889,91.881,,,, 
MEG/RIB/78O09/2016/42,Meghalaya,Ri-Bhoi,Jirang village slide3,Patharkhamma Guwahati road 1 km NW of Jirang village,25.936583,91.563917,,,,Active
MEG/WJH/83C4/2016/104,Meghalaya,East Jaintia Hills,0.70 km NNW of Sonapur mandir,NH44,25.097997,92.355972,,,,Stabilized
MG/EKH/78O12/2017/19,Meghalaya,East Khasi Hills, ,Approach road to Sohbar village,25.212554,91.747962,,,,Active
MEG/WJH/83C4/2016/26,Meghalaya,East Khasi Hills,0.5 km NE of Dawki,Dawki┬á Muktapur road (Near petrol pump),25.184381,92.029531,,,,Suspended
MG/WKH/78O06/2017/8,Meghalaya,West Khasi Hills,Pyndengrei slide No 3,NH44E Nongstoin bypass,25.544906,91.268575,,,,Active
ME/WJH/883C03/2015/198,Meghalaya,West Jaintia Hills, , ,25.490475,92.069278,,,,Suspended
MG/EKH/78O11/2017/4,Meghalaya,East Khasi Hills, ,village approach road,25.326032,91.659568,,,,Suspended
ME/EKJ/78O15/2015/89,Meghalaya,East Khasi Hills, ,NH-40 (Shillong-Pynursla road),25.397287,91.872324,,,,Suspended
MG/EJH/83C11/2018/2,Meghalaya,East Jaintia Hills,Shnongrim slide,Shnongrim village,25.35093,92.51236,,,,Active
MEG/RIB/78O09/2016/54,Meghalaya,Ri-Bhoi,UmlingPatharkhamma R.S3,UmlingPatharkhamma road,25.934889,91.714389,,,,Dormant
ME/EKJ/78O15/2015/106,Meghalaya,East Khasi Hills, ,NH-40 (Shillong-Dauki road),25.34555,91.891461,,,,Active
MEGH/EKH/78O15/2008/D-43,Meghalaya,East Khasi Hills,Pynursla-2 slide, ,25.301444,91.9245,,,, 
MG/EKH/78O16/2017/15,Meghalaya,East Khasi Hills, ,Approach road to SohlaitNongshken,25.24327,91.866626,,,,Active
MEG/WJH/83C4/2016/114,Meghalaya,East Jaintia Hills,4.76 km SSW of Sonapyrdi,Approach road Sonapur to Chapalong (right bank of Lubha river),25.084611,92.335667,,,,Suspended
MG/SGH/78K11/2018/4,Meghalaya,South Garo hills,Nengkhra-Nongalbibra road slide,NH-62,25.48586,90.7005,,,,Inactive
ME/EKH/83C02/2015/154,Meghalaya,East Khasi Hills, ,"1 km NE of Puriang,NH-44",25.545083,92.103175,,,,Suspended
MG/WKH/78O06/2017/4,Meghalaya,South West Khasi  Hills,Mawphynsiar slide,Rambrai Road,25.615092,91.309872,,,,Active
MEG/WJH/83C4/2016/97,Meghalaya,East Jaintia Hills,Kuliang,NH44,25.075567,92.363317,,,,Suspended
ME/EKJ/78O15/2015/127,Meghalaya,East Khasi Hills, ,Myllad approach raod,25.324861,91.938389,,,,Suspended
MG/WKH/78O02/2017/28,Meghalaya,West Khasi Hills,1.3 km NE of Patharkhnang,NH44E,25.629683,91.163172,,,,Active
MEG/WJH/83C4/2016/99,Meghalaya,East Jaintia Hills,1.18 km NNW of Kuliang,NH44,25.083361,92.361083,,,,Suspended
ME/EKJ/78O14/2015/13,Meghalaya,East Khasi Hills, ,Near Nongumlong,25.572312,91.828292,,,,Suspended
ME/WJH/883C03/2015/188,Meghalaya,West Jaintia Hills, , ,25.346972,92.008278,,,,Suspended
MEG/WJH/83C4/2016/95,Meghalaya,East Jaintia Hills,0.80 km NE of Kuliang,NH44,25.073731,92.370786,,,,Suspended
MG/WKH/78O02/2017/40,Meghalaya,West Khasi Hills,1 km NW of Porla,NH44E,25.670083,91.094806,,,,Suspended
MG/WKH/78O1/2020/5,Meghalaya,West Khasi Hills,Nongporuo-NamASoi slide-2,Nongporuo-NamASoi road,25.79,91.02,,,,Active
ME/EKJ/78O15/2015/128,Meghalaya,East Khasi Hills, ,Myllad approach raod,25.325889,91.935222,,,,Active
MG/EJH/83C11/2018/12,Meghalaya,East Jaintia Hills,Bomkhosngi slide,Bomkhosngi-Saipung road,25.333758,92.589778,,,,Active
MEG/WJH/83C4/2016/119,Meghalaya,East Jaintia Hills,Brishyrnot Slide,Approach to Brishyrnot,25.164133,92.417747,,,,Suspended
ME/EKH/83C02/2015/153,Meghalaya,East Khasi Hills, ,NH-44,25.544506,92.102033,,,,Active
MG/EKH/78O11/2017/13,Meghalaya,East Khasi Hills, ,<Null>,25.282943,91.580161,,,,Active
ME/EKH/83C02/2015/152,Meghalaya,East Khasi Hills, ,"Puriang, NH-44",25.542806,92.096972,,,,Active
MEG/WKH/78O10/2016/20,Meghalaya,West Khasi Hills,NongkhlawPatharkhamma R.S7,NongkhlawPatharkhammah road,25.692947,91.648044,,,,Active
MG/EKH/78O16/2017/8,Meghalaya,East Khasi Hills, ,Along approach road to Laitiam,25.222528,91.765256,,,,Active
MG/WKH/78O03/2017/10,Meghalaya,West Khasi Hills,0.3 km SSW of Nongraingap,Maweit  Nongraingap road,25.436306,91.050361,,,,Suspended
MEG/WJH/83C4/2016/90,Meghalaya,East Jaintia Hills,2.10 km SE of Umkiang,NH44,25.052236,92.399047,,,,Suspended
MG/WKH/78O02/2017/102,Meghalaya,West Khasi Hills,Nongprut,Riangdo  Boko road,25.690833,91.056556,,,,Stabilized
MEGH/EKH/78O15/2008/D-55,Meghalaya,East Khasi Hills,Mawkajem-2 slide, ,25.389028,91.874917,,,, 
ME/EKJ/78O14/2015/52,Meghalaya,East Khasi Hills, ,Near Dewsaw,25.576847,91.753423,,,,Reactivated
ME/EKJ/78O14/2015/36,Meghalaya,East Khasi Hills, ,Old shillong -Guwahati road,25.614537,91.87005,,,,Suspended
MEGH/EKH/78O11/2009/D-37,Meghalaya,East Khasi Hills,Umstew landslide,Road (Shillong-Sohra),25.300389,91.726722,,,, 
ME/WJH/83C03/2015/168,Meghalaya,West Jaintia Hills, ,2 km SW of Jowai,25.426194,92.180472,,,,Suspended
MG/WKH/78O02/2017/54,Meghalaya,West Khasi Hills,1.8 km NE of Nongkaniang,Mawkadiang  Nongkaniang road,25.536889,91.206556,,,,Suspended
 ,Meghalaya,East Khasi Hills,,,25.49833333,91.73361111,Debris,Slide,New slide,Active
MG/WKH/78O02/2017/94,Meghalaya,West Khasi Hills,1.3 km E of porshieh,NH44E,25.647514,91.055144,,,,Suspended
MEG/WJH/83C4/2016/134,Meghalaya,East Jaintia Hills,1.92 km SE of Lympyngngad, ,25.136047,92.222064,,,,Dormant
 ,Meghalaya,East Khasi Hills,,,25.35861111,91.97208333,Debris,Slide,"Occurred  on  4th  April,  2022  at  around  7:00  hrs  due  to
heavy rainfall.",Active
MG/EKH/78O12/2017/64,Meghalaya,East Khasi Hills, ,Along Sohra Mawlong road,25.206686,91.73898,,,,Active
ME/EKH/83C02/2015/171,Meghalaya,East Khasi Hills, , ,25.559778,92.226278,,,,Suspended
ME/EKJ/78O15/2015/92,Meghalaya,East Khasi Hills, ,NH-40 (Shillong-Pynursla road),25.391723,91.871851,,,,Suspended
MEG/WKH/78O10/2016/48,Meghalaya,West Khasi Hills,Ladpanai village slide1,MairangPatharkhamma  road 2 km NE of Ladpanai village,25.763347,91.657153,,,,Active
MG/EKH/78O12/2017/72,Meghalaya,East Khasi Hills, ,<Null>,25.158643,91.525222,,,,Active
MG/WKH/78O02/2017/107,Meghalaya,West Khasi Hills,1.1 km N of Nongprut,Riangdo  Boko road,25.698667,91.054778,,,,Suspended
MG/EKH/78O12/2017/34,Meghalaya,East Khasi Hills, ,Along ShelalSohra road,25.180032,91.65815,,,,Active
MEG/WJH/83C4/2016/98,Meghalaya,East Jaintia Hills,0.69 km N of Kuliang,NH44,25.079,92.361667,,,,Suspended
ME/WJH/83C03/2015/185,Meghalaya,West Jaintia Hills, , ,25.263806,92.203,,,,Suspended
MEG/WJH/83C4/2016/21,Meghalaya,West Jaintia Hills,0.79 km SW of Power station,Myntdu Leshka power station road,25.229972,92.223278,,,,Suspended
ME/RIB/78N12/2015/105,Meghalaya,Ri-Bhoi,Shakhoikuna-2,"Shakhoikuna-2, Ri-Bhoi, Meghalaya",26.007083,91.909806,,,,Active
MG/WJH/83C06/2018/6,Meghalaya,West Jaintia hills,Mynso quarry slide,Mynso-Samatan road,25.561281,92.330142,,,,Active
ME/EKJ/78O15/2015/104,Meghalaya,East Khasi Hills, ,NH-40 (Shillong-Pynursla road),25.349742,91.893423,,,,Active
MEGH/EKH/78O15/2008/D-42,Meghalaya,East Khasi Hills,Pynursla slide, ,25.301167,91.929306,,,, 
ME/EKJ/78O14/2015/28,Meghalaya,East Khasi Hills, ,Near Nongumlong,25.568837,91.833286,,,,Reactivated
MG/SGH/78K14/2018/3,Meghalaya,South Garo hills,Rongjeng slide,NH44E,25.565569,90.808153,,,,Active
MG/EKH/78O12/2017/32,Meghalaya,East Khasi Hills, ,Along SohraMawlong road,25.206573,91.738428,,,,Active
MG/WKH/78O02/2017/75,Meghalaya,West Khasi Hills,1.6 km SE of Tumtum,NH44E,25.644222,91.158528,,,,Suspended
MEG/WJH/83C4/2016/89,Meghalaya,East Jaintia Hills,1.81 km SE of Umkiang,NH44,25.049744,92.400678,,,,Suspended
MG/WGH/78G14/2020/2,Meghalaya,West Garo Hills,Tura-Ampati road slide no 2,"SH-12, Tura-Ampati Road, near Hajonggre.",25.57,89.98,,,,Active
MG/WGH/78K06/2020/8,Meghalaya,West Garo Hills,Rongram-Jengjal road slide 8,"NH-217,Paikan-Tura Dalu Road",25.62,90.33,,,,Dormant
MG/WKH/78O02/2017/88,Meghalaya,West Khasi Hills,0.8 km NW of Porla,NH44E,25.671944,91.096139,,,,Suspended
MG/WKH/78O06/2017/9,Meghalaya,West Khasi Hills,Siejlieh slide no. 1,NH44E Nongstoin bypass,25.550122,91.250286,,,,Suspended
ME/WJH/83C03/2015/175,Meghalaya,West Jaintia Hills, ,.7km SE of Dienglieng,25.463778,92.04425,,,,Suspended
MG/EKH/78O16/2017/12,Meghalaya,East Khasi Hills, ,along sohrashella bypass from Sohbar village,25.188327,91.761486,,,,Active
MG/EKH/78O12/2017/65,Meghalaya,East Khasi Hills, ,Along Sohra Mawlong road,25.206885,91.740497,,,,Active
MEG/WJH/83C4/2016/103,Meghalaya,East Jaintia Hills,0.67 km SE of Sonapur mandir,NH44,25.087917,92.357906,,,,Stabilized
 ,Meghalaya,West Garo Hills,,,25.38163333,90.06033889,Debris,Slide,"Landslide occurred around 2:00  hrs on 9th June 2022 as per the  information  by  Mr  Sangrit  Sangma,  the  owner  of  the house whose house was damaged.",Active
MG/EKH/78O08/2017/5,Meghalaya,East Khasi Hills, ,Along MawsynramBalat road,25.247518,91.450545,,,,Active
ME/WJH/883C03/2015/195,Meghalaya,West Jaintia Hills, , ,25.439889,92.181083,,,,Suspended
MG/WKH/78K14/2018/2,Meghalaya,West Khasi Hills,South-West of  Nongchram Ading,NH-44E,25.552992,90.814503,,,,Active
MG/EKH/78O12/2017/1,Meghalaya,East Khasi Hills, ,<Null>,25.243358,91.747094,,,,Active
MEG/WJH/83C4/2016/139,Meghalaya,East Jaintia Hills,2.63 km E of Umsatai, ,25.281122,92.345397,,,,Suspended
MEG/RIB/78O13/2016/11,Meghalaya,Ri-Bhoi,Hynniangban Them slide,NH6,25.998847,91.863883,,,,Suspended
ME/EKJ/78O15/2015/120,Meghalaya,East Khasi Hills, ,Tangamng approach road,25.269949,91.875273,,,,Active
MG/WKH/78O1/2020/7,Meghalaya,West Khasi Hills,Aradonga slide,Hahim-Riangdo road,25.85,91.17,,,,Active
ME/EKJ/78O15/2015/134,Meghalaya,East Khasi Hills, ,Approach road to Nongsder,25.320833,91.9275,,,,Active
MEG/RIB/78O13/2016/2,Meghalaya,Ri-Bhoi,47.020 chainage slide,NH6,25.759278,91.882861,,,,Suspended
MG/EKH/78O12/2017/26,Meghalaya,East Khasi Hills, ,along sohrashella bypass from Sohbar village,25.20655,91.744914,,,,Reactivated
MEG/WJH/83C4/2016/39,Meghalaya,West Jaintia Hills,0.58km NNW of Lympyngad,Muktapur ΓÇô Lympyngad road,25.153272,92.206058,,,,Suspended
MEG/WJH/83C4/2016/93,Meghalaya,East Jaintia Hills,Umkiang 2,NH44,25.068158,92.380058,,,,Suspended
MG/WKH/78O1/2020/3,Meghalaya,West Khasi Hills,Malangkona-Nongporuo slide-3,Malangkona-Nongporuo road,25.81,91.02,,,,Active
MEG/RIB/78O13/2016/6,Meghalaya,Ri-Bhoi,34.300 chainage slide,NH6,25.852222,91.881361,,,,Suspended
ME/EKH/83C02/2015/159,Meghalaya,East Khasi Hills, , ,25.674,92.157667,,,,Suspended
ME/RBH/78N16/2015/113,Meghalaya,Ri-Bhoi,Nongspong,"Nongspong, Meghalaya",26.08125,91.798278,,,,Reactivated
MG/WKH/78O02/2017/74,Meghalaya,West Khasi Hills,1.7 km SE of Tumtum,NH44E,25.643494,91.159222,,,,Suspended
MG/EKH/78O12/2017/14,Meghalaya,East Khasi Hills, ,Along Sohra Mawlong road,25.224654,91.735929,,,,Active
MG/EJH/83C11/2018/17,Meghalaya,East Jaintia Hills,Thuruk slide no 5,Lura-Thuruk road,25.309969,92.69525,,,,Active
MEG/WJH/83C4/2016/16,Meghalaya,West Jaintia Hills,1.15 km S of Satpator,Laremshiap road,25.200333,92.200472,,,,Suspended
MG/EKH/78O12/2017/5,Meghalaya,East Khasi Hills, ,along sohrashella bypass from Sohbar village,25.205623,91.736208,,,,Active
MG/EKH/78O11/2017/1,Meghalaya,East Khasi Hills,Arwa Slide,Along the way (near) to Arwa cave,25.298951,91.726475,,,,Reactivated
MEG/WJH/83C4/2016/22,Meghalaya,West Jaintia Hills,0.85 km SW of Power station,Myntdu Leshka power station road,25.229167,92.2235,,,,Suspended
MEG/WKH/78O10/2016/22,Meghalaya,West Khasi Hills,NongkhlawPatharkhamma R.S9,NongkhlawPatharkhammah road,25.696489,91.644528,,,,Active
MG/WKH/78O5/2020/5,Meghalaya,Ri Bhoi,Belahari slide,Belahari village,25.84,91.47,,,,Active
MG/EKH/78O12/2017/16,Meghalaya,East Khasi Hills, ,Along Sohra Mawlong road,25.219787,91.710947,,,,Active
MG/WKH/78O02/2017/56,Meghalaya,West Khasi Hills,0.4 km NE of Nongkaniang,Mawkadiang  Nongkaniang road,25.533183,91.205647,,,,Suspended
MG/EJH/83C11/2018/18,Meghalaya,East Jaintia Hills,Thuruk slide no 6,Lura-Thuruk road,25.318161,92.687219,,,,Active
MG/WKH/78O02/2017/8,Meghalaya,West Khasi Hills,1 km E of Mawruksoin,Riwang  Langpih road,25.618994,91.185681,,,,Suspended
MEGH/EKH/78O15/2008/D-54,Meghalaya,East Khasi Hills,Mawkajem slide, ,25.386583,91.874694,,,, 
ME/EKJ/78O14/2015/45,Meghalaya,East Khasi Hills, ,Umj jew- Lumpyngrope approach road,25.599815,91.860028,,,,Suspended
MG/WKH/78O03/2017/14,Meghalaya,West Khasi Hills,1.1 km N of Nongphanwior,Phlangdiloin  langpa road,25.288467,91.224269,,,,Suspended
MEG/WJH/83C4/2016/131,Meghalaya,West Jaintia Hills,0.47 km NE of Lympyngngad, ,25.150286,92.213508,,,,Suspended
MEG/RIB/78O09/2016/39,Meghalaya,Ri-Bhoi,Paham slide2,Patharkhamma Guwahati road 2 km S of Paham village,25.945619,91.548883,,,,Active
MG/WKH/78O03/2017/4,Meghalaya,West Khasi Hills,1 km N of Nongpathar,Nongstoin  Maweit road,25.455817,91.086289,,,,Suspended
MG/WKH/78O02/2017/43,Meghalaya,West Khasi Hills,1.5 km SW of Porla,NH44E,25.666028,91.091167,,,,Suspended
MEG/RIB/78O09/2016/35,Meghalaya,Ri-Bhoi,Huro Jirang village slide3,0.5 km SW of Huro Jirang vilalge,25.971897,91.562372,,,,Dormant
MG/EKH/78O11/2017/5,Meghalaya,South West Khasi  Hills, ,<Null>,25.289055,91.533039,,,,Suspended
MEG/RIB/78O09/2016/38,Meghalaya,Ri-Bhoi,Paham slide,Patharkhamma Guwahati road 0.5 km S of Paham village,25.9545,91.546622,,,,Active
MG/WKH/78O02/2017/101,Meghalaya,West Khasi Hills,Mawthengkut,Riangdo  Mawthengkut road,25.678306,91.07975,,,,Suspended
MEG/WJH/83C4/2016/122,Meghalaya,East Jaintia Hills,1.5 km W of Narphu,NH44,25.192422,92.37705,,,,Suspended
ME/EKJ/78O15/2015/105,Meghalaya,East Khasi Hills, ,NH-40 (Shillong-Pynursla road),25.34815,91.892506,,,,Active
MG/EKH/78O16/2017/7,Meghalaya,East Khasi Hills, ,Approach road to SohlaitNongshken,25.234097,91.866071,,,,Reactivated
MG/EKH/78O12/2017/50,Meghalaya,East Khasi Hills, ,Approach road to Mustoh,25.209703,91.646662,,,,Active
MG/WKH/78O02/2017/35,Meghalaya,West Khasi Hills,1.9 km NE of Mawkadiang,Link road from NH44E from Mawliehdein,25.552647,91.237072,,,,Suspended
MG/EKH/78O12/2017/22,Meghalaya,East Khasi Hills, ,along sohrashella bypass from Sohbar village,25.207515,91.746839,,,,Active
MG/WKH/78O02/2017/21,Meghalaya,West Khasi Hills,0.8 km E of Mawliehdein,NH44E,25.563239,91.225711,,,,Suspended
MG/EJH/83C11/2018/10,Meghalaya,East Jaintia Hills,Daistong slide no-3,1 km North of Daistong,25.343939,92.5849,,,,Active
MEG/RIB/78O09/2016/33,Meghalaya,Ri-Bhoi,Huro Jirang village slide1,0.5km NE of Huro Jirang vilalge,25.994619,91.577214,,,,Active
MG/WKH/78O02/2017/76,Meghalaya,West Khasi Hills,1.5 km E of Tumtum,NH44E,25.644944,91.158153,,,,Suspended
MG/EKH/78O12/2017/79,Meghalaya,East Khasi Hills, ,Along Sohra Mawlong road,25.227183,91.690972,,,,Active
MEGH/WGH/78K03/2007/D-20,Meghalaya, West Garo Hills,Khoronggiri slide,Road (NH - 62),25.25419,90.21486,,,, 
MG/WKH/78O03/2017/5,Meghalaya,West Khasi Hills,2 km NW of Umwein,Maweit  Shallang B road,25.376992,91.038136,,,,Suspended
ME/EKJ/78O14/2015/41,Meghalaya,East Khasi Hills, ,Old shillong -Guwahati road,25.615134,91.872232,,,,Active
ME/EKJ/78O15/2015/73,Meghalaya,East Khasi Hills, ,khrang approach road,25.348394,91.762714,,,,Suspended
ME/EKJ/78O14/2015/40,Meghalaya,East Khasi Hills, ,Old shillong -Guwahati road,25.614912,91.871711,,,,Suspended
MG/EKH/78O12/2017/78,Meghalaya,East Khasi Hills, ,Along Mawlong  Tyrna road,25.23416,91.690216,,,,Active
ME/WJH/883C03/2015/197,Meghalaya,West Jaintia Hills, , ,25.262931,92.203628,,,,Suspended
MEGH/EKH/78O14/2009/D-38,Meghalaya,East Khasi Hills,Sohryngkham Rock Fall,NH-44,25.536972,91.973639,,,, 
MG/EJH/83C11/2018/3,Meghalaya,East Jaintia Hills,Daistong Slide,4 km North of Daistong village,25.35465,92.5735,,,,Active
ME/EKJ/78O15/2015/99,Meghalaya,East Khasi Hills, ,NH-40 (Shillong-Pynursla road),25.359985,91.882639,,,,Suspended
MG/WKH/78O02/2017/48,Meghalaya,West Khasi Hills,0.4 km SW of Thahkanar,Nongstoin  Maweit road,25.508,91.225694,,,,Suspended
MEGH/WGH/78K02/2007/D-19,Meghalaya, West Garo Hills,Tura town (Rishipara) slide, ,25.51028,90.21678,,,, 
MG/WGH/78K06/2020/10,Meghalaya,West Garo Hills,Rongram-Jengjal road slide 10,"NH-217,Paikan-Tura Dalu Road",25.63,90.33,,,,Active
 ,Meghalaya,South Garo Hills,,,25.21273889,90.63216111,Debris,Slide,"Landslide  occurred  around  4.30  hrs  on  17th  June  2022  as per the information by Devina Almara, the house owner.",Active
MEGH/JH/83C08/2007/D-23,Meghalaya,Jaintial hills,Sonapur slide,NH-44,25.12186,92.388583,,,, 
MG/WKH/78O02/2017/1,Meghalaya,West Khasi Hills,Rwiang,NH44E,25.602683,91.180708,,,,Suspended
MEG/WJH/83C4/2016/58,Meghalaya,East Jaintia Hills,1.33 km NW of Rathacherra,NH44,25.044833,92.429333,,,,Suspended
MEG/WJH/83C4/2016/72,Meghalaya,East Jaintia Hills,1.16 km NNE of Kuliang,NH44,25.083061,92.360322,,,,Active
MEGH/EKH/78O14/2007/D-24,Meghalaya,East Khasi Hills,Mawiong slide, ,25.626417,91.887028,,,, 
MEGH/EKH/78O15/2008/D-44,Meghalaya,East Khasi Hills,Pynursla-4 slide, ,25.298806,91.923167,,,, 
MEG/WJH/83C4/2016/115,Meghalaya,East Jaintia Hills,2.31 km NE of Sonapyrdi,NH44,25.126972,92.388083,,,,Suspended
