lat,lon,mfi,r_factor,mean_annual_rainfall_mm
22.651,92.157,335.62,1247.53,2123.3
22.651,92.247,329.6,1222.42,2030.6
22.651,92.337,328.8,1219.12,2048.7
22.651,92.427,336.66,1251.86,2104.0
22.651,92.517,330.6,1226.6,2034.5
22.651,92.607,328.96,1219.75,2052.0
22.651,92.697,351.55,1313.98,2192.4
22.651,92.787,338.51,1259.57,2059.6
22.651,92.877,334.08,1241.12,2063.3
22.651,92.967,338.07,1257.75,2131.6
22.651,93.057,335.9,1248.68,2064.2
22.651,93.147,328.0,1215.77,1964.5
22.651,93.237,318.13,1174.61,1939.6
22.651,93.327,327.39,1213.23,1943.5
22.651,93.417,283.4,1029.78,1717.2
22.651,93.507,283.4,1029.78,1717.2
22.741,92.157,328.03,1215.87,2071.3
22.741,92.247,320.04,1182.56,1991.9
22.741,92.337,332.97,1236.48,2092.0
22.741,92.427,333.38,1238.18,2115.8
22.741,92.517,326.45,1209.3,2051.4
22.741,92.607,330.94,1228.02,2074.4
22.741,92.697,352.94,1319.77,2171.8
22.741,92.787,352.62,1318.44,2110.4
22.741,92.877,342.11,1274.62,2119.1
22.741,92.967,341.37,1271.51,2156.5
22.741,93.057,357.23,1337.67,2171.5
22.741,93.147,351.16,1312.34,2099.1
22.741,93.237,297.97,1090.53,1890.9
22.741,93.327,263.71,947.67,1647.3
22.741,93.417,257.91,923.5,1620.2
22.741,93.507,269.89,973.43,1716.4
22.831,92.157,314.99,1161.52,1999.7
22.831,92.247,323.47,1196.86,2022.3
22.831,92.337,330.93,1227.99,2115.5
22.831,92.427,332.05,1232.67,2126.4
22.831,92.517,328.45,1217.63,2059.8
22.831,92.607,346.53,1293.02,2161.5
22.831,92.697,356.93,1336.39,2206.5
22.831,92.787,361.44,1355.2,2198.4
22.831,92.877,349.98,1307.4,2189.3
22.831,92.967,332.8,1235.78,2063.7
22.831,93.057,332.8,1235.78,2063.7
22.831,93.147,327.27,1212.73,1939.0
22.831,93.237,299.23,1095.78,1938.3
22.831,93.327,299.23,1095.78,1938.3
22.831,93.417,277.08,1003.44,1734.2
22.831,93.507,292.8,1068.97,1776.9
22.921,92.157,324.29,1200.3,2103.9
22.921,92.247,324.84,1202.6,2096.9
22.921,92.337,336.99,1253.26,2197.6
22.921,92.427,346.43,1292.62,2196.3
22.921,92.517,362.34,1358.95,2291.0
22.921,92.607,362.34,1358.95,2291.0
22.921,92.697,344.31,1283.78,2232.2
22.921,92.787,345.17,1287.37,2245.8
22.921,92.877,288.8,1052.3,1895.7
22.921,92.967,286.08,1040.93,1821.4
22.921,93.057,268.92,969.39,1713.6
22.921,93.147,269.33,971.12,1667.2
22.921,93.237,301.74,1106.25,1938.3
22.921,93.327,279.03,1011.54,1721.7
22.921,93.417,277.86,1006.7,1710.0
22.921,93.507,289.79,1056.43,1775.8
23.011,92.157,313.33,1154.57,2047.8
23.011,92.247,316.51,1167.83,2077.5
23.011,92.337,338.79,1260.77,2194.6
23.011,92.427,355.24,1329.35,2246.4
23.011,92.517,370.01,1390.94,2317.0
23.011,92.607,370.01,1390.94,2317.0
23.011,92.697,332.61,1234.99,2143.3
23.011,92.787,332.61,1234.99,2143.3
23.011,92.877,288.3,1050.21,1898.9
23.011,92.967,288.3,1050.21,1898.9
23.011,93.057,284.87,1035.91,1841.6
23.011,93.147,279.68,1014.25,1784.5
23.011,93.237,259.28,929.18,1626.8
23.011,93.327,259.28,929.18,1626.8
23.011,93.417,270.04,974.06,1637.6
23.011,93.507,275.97,998.8,1719.5
23.101,92.157,307.49,1130.24,2045.7
23.101,92.247,308.71,1135.31,2057.3
23.101,92.337,328.2,1216.6,2153.4
23.101,92.427,353.23,1320.98,2207.4
23.101,92.517,366.58,1376.63,2270.6
23.101,92.607,339.88,1265.29,2143.2
23.101,92.697,327.43,1213.39,2089.5
23.101,92.787,314.7,1160.31,2027.1
23.101,92.877,287.03,1044.91,1892.2
23.101,92.967,287.03,1044.91,1892.2
23.101,93.057,296.34,1083.73,1967.1
23.101,93.147,296.3,1083.58,1920.7
23.101,93.237,276.97,1002.96,1811.9
23.101,93.327,246.97,877.85,1580.0
23.101,93.417,253.59,905.48,1565.1
23.101,93.507,249.51,888.46,1578.3
23.191,92.157,291.73,1064.52,1990.3
23.191,92.247,300.31,1100.3,2049.4
23.191,92.337,313.08,1153.55,2099.0
23.191,92.427,314.23,1158.35,2073.1
23.191,92.517,343.93,1282.2,2193.2
23.191,92.607,333.15,1237.24,2120.1
23.191,92.697,338.34,1258.87,2165.6
23.191,92.787,293.29,1071.03,1887.1
23.191,92.877,285.63,1039.07,1870.9
23.191,92.967,308.17,1133.08,2063.2
23.191,93.057,315.63,1164.19,2077.4
23.191,93.147,271.56,980.4,1749.6
23.191,93.237,267.77,964.61,1777.8
23.191,93.327,248.16,882.81,1614.2
23.191,93.417,252.98,902.95,1598.2
23.191,93.507,258.45,925.75,1699.5
23.281,92.157,309.48,1138.55,2105.6
23.281,92.247,300.84,1102.52,2045.6
23.281,92.337,298.79,1093.95,1998.3
23.281,92.427,300.01,1099.03,1972.4
23.281,92.517,307.38,1129.78,2035.8
23.281,92.607,307.38,1129.78,2035.8
23.281,92.697,301.74,1106.27,1978.8
23.281,92.787,340.47,1267.78,2134.2
23.281,92.877,313.18,1153.95,2024.1
23.281,92.967,274.08,990.91,1785.8
23.281,93.057,274.08,990.91,1785.8
23.281,93.147,254.57,909.58,1644.5
23.281,93.237,277.34,1004.51,1795.6
23.281,93.327,258.69,926.75,1688.4
23.281,93.417,257.64,922.37,1674.4
23.281,93.507,258.45,925.75,1699.5
23.371,92.157,301.83,1106.65,2053.9
23.371,92.247,297.54,1088.73,2013.0
23.371,92.337,295.87,1081.77,1981.9
23.371,92.427,308.75,1135.5,2034.6
23.371,92.517,301.27,1104.28,2008.6
23.371,92.607,276.38,1000.49,1817.7
23.371,92.697,281.61,1022.33,1863.3
23.371,92.787,333.87,1240.23,2101.5
23.371,92.877,325.77,1206.48,2085.3
23.371,92.967,307.77,1131.38,2009.8
23.371,93.057,267.66,964.15,1765.1
23.371,93.147,244.95,869.43,1586.5
23.371,93.237,265.98,957.14,1715.6
23.371,93.327,257.41,921.39,1651.2
23.371,93.417,239.84,848.13,1560.0
23.371,93.507,223.95,781.89,1474.9
23.461,92.157,295.72,1081.17,2058.0
23.461,92.247,293.37,1071.36,2041.0
23.461,92.337,288.97,1053.0,2008.9
23.461,92.427,306.84,1127.53,2072.0
23.461,92.517,301.61,1105.72,2049.9
23.461,92.607,267.84,964.91,1819.4
23.461,92.697,267.9,965.13,1806.9
23.461,92.787,296.6,1084.82,1954.7
23.461,92.877,301.58,1105.59,1988.9
23.461,92.967,291.29,1062.66,1954.1
23.461,93.057,268.02,965.62,1796.9
23.461,93.147,241.21,853.86,1585.1
23.461,93.237,250.44,892.34,1647.7
23.461,93.327,236.14,832.71,1542.7
23.461,93.417,210.85,727.23,1377.0
23.461,93.507,196.89,669.04,1289.2
23.551,92.157,278.23,1008.21,1975.4
23.551,92.247,277.87,1006.73,1987.3
23.551,92.337,292.89,1069.34,2061.3
23.551,92.427,268.61,968.12,1839.4
23.551,92.517,293.64,1072.47,1996.1
23.551,92.607,278.22,1008.18,1891.1
23.551,92.697,259.75,931.14,1768.5
23.551,92.787,243.52,863.49,1649.5
