lat,lon,mfi,r_factor,mean_annual_rainfall_mm
25.919,90.074,410.1,1558.12,2697.9
25.919,90.164,391.15,1479.09,2593.4
25.919,90.254,380.41,1434.33,2548.0
25.919,90.344,373.04,1403.57,2526.2
25.919,90.434,375.2,1412.57,2554.3
25.919,90.524,370.15,1391.53,2548.5
25.919,90.614,369.8,1390.08,2562.2
25.919,90.704,376.08,1416.25,2607.6
25.919,90.794,389.92,1473.98,2681.8
25.919,90.884,425.47,1622.22,2881.9
25.919,90.974,420.82,1602.83,2803.5
25.919,91.064,421.73,1606.61,2686.0
25.919,91.154,446.63,1710.44,2728.1
25.919,91.244,432.54,1651.71,2701.0
25.919,91.334,418.7,1593.97,2551.6
25.919,91.424,407.63,1547.83,2499.2
25.919,91.514,409.81,1556.89,2397.4
25.919,91.604,493.1,1904.23,2852.1
25.919,91.694,445.59,1706.12,2683.1
25.919,91.784,430.87,1644.72,2607.0
25.919,91.874,431.48,1647.29,2533.2
25.919,91.964,464.08,1783.21,2748.8
25.919,92.054,468.3,1800.8,2888.0
25.919,92.144,457.35,1755.17,2809.4
25.919,92.234,452.21,1733.72,2727.3
25.919,92.324,438.97,1678.52,2690.2
25.919,92.414,420.15,1600.03,2656.9
25.919,92.504,408.33,1550.75,2546.2
25.919,92.594,408.33,1550.75,2546.2
25.919,92.684,337.21,1254.15,2134.9
25.919,92.774,328.74,1218.86,2110.7
25.919,92.864,329.23,1220.88,2105.8
26.009,89.714,448.41,1717.86,2905.0
26.009,89.804,443.81,1698.7,2870.6
26.009,89.894,433.77,1656.83,2804.3
26.009,89.984,424.15,1616.73,2762.4
26.009,90.074,435.23,1662.91,2855.9
26.009,90.164,420.16,1600.06,2784.9
26.009,90.254,404.54,1534.93,2704.5
26.009,90.344,404.54,1534.93,2704.5
26.009,90.434,400.0,1515.99,2711.0
26.009,90.524,405.64,1539.52,2777.2
26.009,90.614,397.8,1506.82,2731.4
26.009,90.704,401.75,1523.31,2738.0
26.009,90.794,405.74,1539.95,2740.3
26.009,90.884,438.78,1677.72,2942.5
26.009,90.974,422.81,1611.13,2879.4
26.009,91.064,412.02,1566.11,2723.1
26.009,91.154,437.96,1674.29,2750.0
26.009,91.244,445.23,1704.6,2782.4
26.009,91.334,443.55,1697.61,2719.2
26.009,91.424,432.25,1650.5,2666.9
26.009,91.514,431.51,1647.41,2562.3
26.009,91.604,462.47,1776.49,2721.2
26.009,91.694,483.37,1863.65,2933.0
26.009,91.784,475.71,1831.73,2828.3
26.009,91.874,491.33,1896.86,2757.3
26.009,91.964,451.63,1731.31,2620.4
26.009,92.054,523.39,2030.54,3091.1
26.009,92.144,455.8,1748.69,2632.6
26.009,92.234,453.25,1738.06,2618.1
26.009,92.324,489.11,1887.59,2936.4
26.009,92.414,471.69,1814.94,2887.2
26.009,92.504,422.64,1610.4,2562.4
26.009,92.594,399.28,1512.98,2388.5
26.009,92.684,337.21,1254.15,2134.9
26.009,92.774,328.44,1217.59,2108.8
26.009,92.864,347.32,1296.32,2237.1
26.099,89.714,486.97,1878.67,3102.2
26.099,89.804,488.74,1886.05,3103.8
26.099,89.894,484.02,1866.35,3065.6
26.099,89.984,480.58,1852.02,3076.8
26.099,90.074,470.58,1810.32,3036.8
26.099,90.164,464.69,1785.76,2967.0
26.099,90.254,455.49,1747.41,2927.5
26.099,90.344,455.49,1747.41,2927.5
26.099,90.434,461.74,1773.47,3010.9
26.099,90.524,464.69,1785.74,3036.0
26.099,90.614,464.45,1784.77,3045.4
26.099,90.704,467.44,1797.21,3114.9
26.099,90.794,458.35,1759.31,3060.4
26.099,90.884,468.75,1802.68,3105.6
26.099,90.974,464.57,1785.25,3105.9
26.099,91.064,459.3,1763.28,3028.3
26.099,91.154,468.18,1800.33,2970.3
26.099,91.244,476.83,1836.37,2999.2
26.099,91.334,473.05,1820.62,2980.6
26.099,91.424,461.17,1771.1,2928.2
26.099,91.514,441.11,1687.42,2757.1
26.099,91.604,425.21,1621.14,2612.1
26.099,91.694,407.28,1546.34,2507.8
26.099,91.784,409.96,1557.55,2522.1
26.099,91.874,391.57,1480.85,2399.2
26.099,91.964,404.61,1535.23,2454.4
26.099,92.054,417.14,1587.48,2477.9
26.099,92.144,430.41,1642.81,2497.8
26.099,92.234,436.09,1666.49,2521.9
26.099,92.324,436.09,1666.49,2521.9
26.099,92.414,445.92,1707.5,2762.4
26.099,92.504,418.86,1594.66,2530.9
26.099,92.594,418.86,1594.66,2530.9
26.099,92.684,362.01,1357.57,2225.3
26.099,92.774,344.88,1286.15,2223.7
26.099,92.864,347.8,1298.32,2311.5
26.189,89.714,537.28,2088.48,3362.5
26.189,89.804,548.98,2137.23,3434.9
