Slide_No,State,District,Slide_Name,NH_SH_Location,Latitude,Longitude,Material_Involved,Movement_Type,History_Date,Activity
AP/E-Siang/82P8/2021/LS28,Arunachal Pradesh,Lower Dibang Valley,LS-28,NH-513,28.263228,95.570962,,,,Active
AR/US/82P04/2022/015,Arunachal Pradesh,Upper Siang,Pasighat-Yingkiong road Slide 6,NH-13 (Pasighat-Yingkiong road),28.1915,95.225917,,,,Active
AR/CHNG/92A07/2022/069,Arunachal Pradesh,Changlang,"Deban, Namdapha Natonal Park",Miao-Vijyanagar road,27.460731,96.41975,,,,Active
AP/DV/82P15/2022/13,Arunachal Pradesh,Dibang Valley,0.7 km west of landslide no. 12,Newly connstructing Roing-Hunli/ Anini road NH-313,28.291703,95.77618,,,,Active
AP/DV/82P/13/2022/LS-107,Arunachal Pradesh,Dibang Valley, Mipi Slide,Anini to Mipi,28.625048,95.857251,,,,Active
AP/PAP/83E12/2021/71,Arunachal Pradesh,Papum Pare,Mep Soro-Jote road section slide 8,Mep Soro-Jote road section,27.223667,93.580417,,,,Active
AR/USI/82L13/2022/45,Arunachal Pradesh,Upper Siang,Janbo-Mosing Road Slide,Janbo-Mosing Road,28.787937,94.820098,,,,Active
AR/TIR/83M12/2022/025,Arunachal Pradesh,Tirap,4.7 km S of Natun Kheti,"Khonsa-Changlang road, NH-215",27.046252,95.592084,,,,Active
AP/LDV/82P16/2022/52,Arunachal Pradesh,Lower Dibang Valley, From Roing 22.17 kms along NH-313 towards Hunli,Newly connstructing Roing-Hunli/ Anini road NH-313,28.229809,95.779855,,,,Active
AR/WSI/82L11/2021/26,Arunachal Pradesh,West Siang,Thumbin Slide 2,Aalo-tato Road,28.443033,94.668074,,,,Active
AP/LS/83E09/2021/08,Arunachal Pradesh,Lower Subansiri,Riaga slide 1,Near Riaga,27.830944,93.917028,,,,Active
AP/DV/82P15/2022/134,Arunachal Pradesh,Dibang Valley, From Hunli 48.5 kms along NH-313 towards Anini, NH-313 (Roing-Anini road),28.479902,95.839317,,,,Active
AR/EK/ 83A14/2020-21/11,Arunachal Pradesh,East Kameng,Pakke-Tara road section slide-1,Pakke-Bameng road section,27.563167,92.975139,,,,Active
AP/PAP/83E12/2021/67,Arunachal Pradesh,Papum Pare,Laptap village slide 1,Laptap village,27.214778,93.635667,,,,Reactivated
AP/WSG/83I09/2021/109,Arunachal Pradesh,West Siang,Siji Camp slide,NE of Siji Camp,27.757417,94.716167,,,,Active
AR/WKG/83A03/2021/025,Arunachal Pradesh,West Kameng,NH 13 Slide 22,NH 13/ NW of Milumkang,27.403722,92.141056,,,,Active
AP/DV/82P/13/2022/LS-121,Arunachal Pradesh,Dibang Valley, Mipi Slide, Near Mipi Village,28.813805,95.919362,,,,Active
AP/LDV/82P11/2022/LS57,Arunachal Pradesh,East Siang,Dambuk Slide,NH-13 Dambuk,28.149568,95.277177,,,,Suspended
AP/KD/83E09/2021/45,Arunachal Pradesh,Kra Daadi,West of Taya slide 2,W of Taya,27.756778,93.436761,,,,Active
AP/LDV/82P16/2022/75,Arunachal Pradesh,Lower Dibang Valley,350 m NE of slide no. 74, NH-313 (Roing-Anini road),28.173434,95.836605,,,,Active
AR/CHNG/92A07/2022/068,Arunachal Pradesh,Changlang,"Deban, Namdapha Natonal Park",Miao-Vijyanagar road,27.460656,96.412177,,,,Active
AR/US/82P04/2022/041,Arunachal Pradesh,Upper Siang,Dumro-Kumko Slide 4,NH 513,28.399111,95.241361,,,,Active
AP/EK/83E03/2021/14,Arunachal Pradesh,East Kameng,NH-31 slide-5,NH-33,27.327333,93.043611,,,,Active
AP/LDV/82P11/2022/LS68,Arunachal Pradesh,East Siang,LS-68,NH-13,28.181365,95.470102,,,,Active
AP/PAP/83E15/2021/46,Arunachal Pradesh,Papum Pare,Potin-Yazali road slide 6,Potin-Yazali road,27.339833,93.805167,,,,Active
AR/EK/ 83A14/2020-21/24,Arunachal Pradesh,East Kameng,Pakke-Bameng road section slide-9,Pakke-Bameng Road,27.555389,92.960778,,,, Active
AR/EK/ 83A14/2020-21/02,Arunachal Pradesh,East Kameng,Pakke road section slide-2,Pachhi-Pakke road section,27.538778,92.988139,,,,Suspended
AP/AW/91D8/2022/103,Arunachal Pradesh,Anjaw,From Khupa/ KVK Anjaw 16.6 kms along NH-13 towards Tezu,NH-13 (Anjaw-Tezu road),28.022471,96.440489,,,,Active
AR/US/82P04/2022/049,Arunachal Pradesh,Upper Siang,Yingkiong road Slide 2,NH-513,28.622722,95.043528,,,,Active
AP/PP/83E12/2008/A-1,Arunachal Pradesh,Papum Pare,Slide at Vivekvihar, ,27.078472,93.605639,,,, 
AR/WSI/82L11/2021/16,Arunachal Pradesh,West Siang,Kamba-Kaying road slide,Aalo-Kaying Highway,28.310626,94.675637,,,,Stabilized
AP/E-Siang/82P8/2021/LS26,Arunachal Pradesh,Lower Dibang Valley,LS-26,NH-13,28.256126,95.576152,,,,Suspended
AR/CHNG/83M16/2022/104,Arunachal Pradesh,Changlang,1.8 km NE of Amchung,Changlang - Kengkhu road,27.163084,95.754775,,,,Stabilized
AR/US/82P04/2022/052,Arunachal Pradesh,Upper Siang,Mariyang Slide 4,NH-513,28.4915,95.202944,,,,Active
ARN/LS/83E15/2016/04,Arunachal Pradesh,Lower Subansiri,Hoj-Potin slide,National Highway 713-A,27.193425,93.780983,,,,Active
AP/LEP/83I09/2021/88,Arunachal Pradesh,Lepa rada,Ego-Yamin Basar road slide 1,Ego-Yamin Basar road section,27.909278,94.736111,,,,Active
AR/USI/82L14/2022/33,Arunachal Pradesh,Upper Siang,Gette-Pugging Road Slide,Gette-Pugging Road,28.706748,94.985298,,,,Active
AR/TIR/83M12/2022/040,Arunachal Pradesh,Tirap,1.5km NE of Lanwang,"Khonsa-Changlang road, NH-215",27.083054,95.639328,,,,Active
AP/WSG/83I09/2021/106,Arunachal Pradesh,West Siang,Garu-Siji road section slide 5,Garu-Siji road section,27.762,94.712278,,,,Active
AP/EK/83E03/2021/06,Arunachal Pradesh,East Kameng,North Seppa slide-6,North Seppa,27.428833,93.025306,,,,Active
AR/WKG/83A07/2021/015,Arunachal Pradesh,West Kameng,NH 13 Slide 12,NH 13/ S of Tinghei,27.291528,92.391778,,,,Active
AP/PAP/83E12/2021/18,Arunachal Pradesh,Papum Pare,Papu nala slide,Near Papu nala,27.088278,93.66925,,,,Active
AP/LEP/83I09/2021/89,Arunachal Pradesh,Lepa rada,Ego-Yamin Basar road slide 2,Ego-Yamin Basar road section,27.913333,94.737472,,,,Active
AP/PAP/83E15/2021/27,Arunachal Pradesh,Papum Pare,NE of Hara Appa village slide 2,NE of Hara Appa village,27.300833,93.802833,,,,Active
AP/LDV/82P16/2022/37,Arunachal Pradesh,Lower Dibang Valley, From Roing 37.12 kms along NH-313 towards Mayudia Pass, NH-313 (Roing-Anini road),28.241041,95.866387,,,,Active
AP/LDV/82P15/2022/21,Arunachal Pradesh,Lower Dibang Valley, From Roing 45.3 kms along NH-313 towards Mayudia Pass, NH-313 (Roing-Anini road),28.243461,95.894049,,,,Active
ARN/TWG/78M14/2016/0030,Arunachal Pradesh,Tawang,WRD Slide (North),Locality,27.590639,91.876806,,,,Active
AP/DV/82P/13/2022/LS-133,Arunachal Pradesh,Dibang Valley,Anini-Dambuen Slide,Dembuen-Anini road corridor - 6 km mile stone,28.846067,95.865922,,,,Active
AP/KD/83E09/2021/41,Arunachal Pradesh,Kra Daadi,Near Dabo slide 1,Near Dabo,27.763444,93.608278,,,,Active
AR/CHNG/83M15/2022/089,Arunachal Pradesh,Changlang,400 W of New Kamlao,"NH-315, Jairampur-Manmao road section",27.300945,95.992838,,,,Active
AP/EK/83E03/2021/12,Arunachal Pradesh,East Kameng,NH-31 slide-3,NH-31,27.320083,93.050917,,,,Active
AR/LOH/92A05/2014/10,Arunachal Pradesh,Lohit, ,Tohangam-Hayuliang Road,27.95603,96.40267,,,,Active
AP/E-Siang/82P8/2022/LS46,Arunachal Pradesh,East Siang,LS-46,"NH-13, Komlighat-Pasighat",28.025611,95.271179,,,,Active
AP/DV/82P/13/2022/LS-141,Arunachal Pradesh,Dibang Valley,Anini-Etalin slide,Anini-Etalin road section,28.87826,95.847156,,,,Suspended
AP/PAP/83E12/2021/1,Arunachal Pradesh,Papum Pare,"500 m east of Bidyut Bhavan, Itanagar","Bidyut Bhavan, Itanagar",27.103111,93.634019,,,,Active
AP/DV/82P/14/2022/LS-98,Arunachal Pradesh,Lower Dibang Valley, NA,NH-313,28.265563,95.563438,,,,Active
AP/LDV/82P16/2022/110,Arunachal Pradesh,Lower Dibang Valley, From Hunli 8.3 km along HMH road,Hunli-Metengliang-Hayuliang (HMH) road,28.313528,95.966611,,,,Active
AP/E-Siang/82P8/2021/LS24,Arunachal Pradesh,Lower Dibang Valley,LS-24,NH-13,28.255261,95.582613,,,,Active
AP/E-Siang/82P8/2022/LS55,Arunachal Pradesh,East Siang,LS-55,NH-13,28.14787,95.279987,,,,Active
AP/E-Siang/82P8/2022/LS51,Arunachal Pradesh,East Siang,Rengging Slide,"NH-13, Towards Rengging",28.141514,95.289198,,,,Active
AP/LDV/82P16/2022/151,Arunachal Pradesh,Lower Dibang Valley, Hunli landslide. From Mayudia Pass 27.6 kms along NH-313 towards Hunli, NH-313 (Roing-Anini road),28.309975,95.952909,,,,Active
AR/CHNG/83M12/2022/057,Arunachal Pradesh,Changlang,1.2km W of Simran New Thamlom,Changlang-Margherita road (NH-215),27.178695,95.735218,,,,Active
AR/CHNG/83M12/2022/034,Arunachal Pradesh,Changlang,400m NE of Kangkho,"Khonsa-Changlang road, NH-215",27.116625,95.669825,,,,Active
AP/LEP/83I09/2021/84,Arunachal Pradesh,Lepa rada,Garo- Basar road section slide 4,Garo- Basar road section,27.938056,94.700306,,,,Active
AR/ANJ/92A05/2014/19,Arunachal Pradesh,Lohit, ,NH-52,27.90475,96.34811,,,,Suspended
ARN/TWNG/78M14/2016/0007,Arunachal Pradesh,Tawang,"Nyungmadung Slide near 4, 55 Bn. ITBP camp", ,27.589889,91.881194,,,,Active
AR/WSI/82L11/2021/19,Arunachal Pradesh,West Siang,Kaying- Thumbin road slide,Kaying-Thumbin road,28.427393,94.674582,,,,Active
AP/LDV/82P16/2022/51,Arunachal Pradesh,Lower Dibang Valley, From Roing 17.5 kms along NH-313 towards Hunli,Newly connstruct15ing Roing-Hunli/ Anini road NH-313,28.209018,95.80348,,,,Active
AR/LON/83N05/2022/005,Arunachal Pradesh,Longding,4 km E of Longding,Longding-Khonsa road,26.87859,95.35234,,,,Active
AP/PAP/83E12/2021/8,Arunachal Pradesh,Papum Pare,Naharlagun slide 2,Near Naharlagun,27.128972,93.705333,,,,Active
AR/WKG/78M14/2021/003,Arunachal Pradesh,Tawang,NH 13 Slide 35,NH 13,27.576806,91.993444,,,,Active
AP/LDV/82P11/2022/LS63,Arunachal Pradesh,East Siang,LS-63,"NH-13, Aohali",28.163322,95.459813,,,,Active
AP/EK/83E03/2021/47,Arunachal Pradesh,East Kameng,Rang Village  slide-5,Road to Rang Village,27.357083,93.026361,,,,Active
AP/WSG/83I09/2021/110,Arunachal Pradesh,West Siang,Garu-Siji road section slide 8,Garu-Siji road section,27.754806,94.715444,,,,Active
AR/WS/83I13/2022/094,Arunachal Pradesh,West Siang,Likabali-Aalo road Slide 3,Silapathar- Basar road,27.847111,94.783139,,,,Active
ARN/TWNG/78M14/2016/0022,Arunachal Pradesh,Tawang,New Lebrang slide, ,27.589417,91.861444,,,,Active
AR/CHNG/83M15/2022/094,Arunachal Pradesh,Changlang,600m E of Old Kamlao,"NH-315, Jairampur-Manmao road section",27.275542,95.965859,,,,Active
AP/DV/82P15/2022/11,Arunachal Pradesh,Dibang Valley, From Roing 33.4 kms along NH-313 towards Hunli,Newly connstructing Roing-Hunli/ Anini road NH-313,28.297476,95.791016,,,,Active
AP/LDV/82P16/2022/55,Arunachal Pradesh,Lower Dibang Valley, From Roing 20.2 kms along NH-313 towards Hunli,Newly connstructing Roing-Hunli/ Anini road NH-313,28.217204,95.789599,,,,Active
AP/AW/91D8/2022/101,Arunachal Pradesh,Anjaw,From Khupa/ KVK Anjaw 3 kms along HMH road towards Hunli,Hunli-Metengliang-Hayuliang (HMH) road,28.080151,96.472541,,,,Active
AP/LDV/82P16/2022/65,Arunachal Pradesh,Lower Dibang Valley, From Roing 13 kms along NH-313 towards Mayudia Pass, NH-313 (Roing-Anini road),28.194651,95.807085,,,,Active
AR/CHNG/92A07/2022/073,Arunachal Pradesh,Changlang,"Deban, Namdapha Natonal Park",Miao-Vijyanagar road,27.449807,96.444466,,,,Active
AR/CHNG/83M12/2022/049,Arunachal Pradesh,Changlang,500m NE of Yanman,Changlang-Khimioyng road,27.0611,95.721024,,,,Active
AP/DV/82P/14/2022/LS-106,Arunachal Pradesh,Dibang Valley, Annini Slide, NH- 313.,28.621593,95.855998,,,,Active
AR/CHNG/83M16/2022/103,Arunachal Pradesh,Changlang,2.2 km NE of Amchung, Changlang-Kengkhu road,27.161858,95.757717,,,,Stabilized
AR/USI/82L13/2022/43,Arunachal Pradesh,Upper Siang,Janbo-Migging Road Slide,Janbo-Migging Road,28.793279,94.848477,,,,Active
AP/KK/83E09/2021/19,Arunachal Pradesh,Kurung Kumey,Nibi village slide,Nibi village,27.83275,93.504417,,,,Dormant
AR/ANJ/91D11/2014/36,Arunachal Pradesh,Anjaw, ,H. M. C. Road,28.26522,96.57889,,,,Active
AR/CHNG/83M12/2022/099,Arunachal Pradesh,Changlang,200m SE of Salang,Changlang-New Changalang road,27.125767,95.745585,,,,Dormant
AR/EK/ 83A14/2020-21/04,Arunachal Pradesh,East Kameng,Pakke road section slide-4,Pachhi-Pakke road section,27.549389,92.979028,,,,Active
AP/PAP/83E15/2021/47,Arunachal Pradesh,Papum Pare,"NEEPCO office, Sagalee slide 1","NEEPCO office, Sagalee",27.260444,93.7895,,,,Active
AP/ES/82P12/2022/79,Arunachal Pradesh,East Siang,From Bomjir 16 kms along NH-13 towards Pasighat, NH-313 (Roing-Pasighat road),28.237716,95.535611,,,,Active
AP/LDV/82P16/2022/116,Arunachal Pradesh,Lower Dibang Valley, From Hunli 10.4 km along HMH road,Hunli-Metengliang-Hayuliang (HMH) road,28.308841,95.973238,,,,Active
AR/TIR/83M12/2022/026,Arunachal Pradesh,Tirap,200 m S of Katang,"Khonsa-Changlang road, NH-215",27.061845,95.614212,,,,Active
AP/DV/82P/13/2022/LS-149,Arunachal Pradesh,Lower Dibang Valley,Anini-Etalin slide,Anini-Etalin road section,28.265803,95.570892,,,,Active
AP/EK/83A15/2021/51,Arunachal Pradesh,East Kameng,Sube Village  slide-2,Road to Rang Village,27.34675,93.018528,,,,Active
AP/LDV/82P16/2022/57,Arunachal Pradesh,Lower Dibang Valley, From Roing 19.5 kms along NH-313 towards Hunli,Newly connstructing Roing-Hunli/ Anini road NH-313,28.215206,95.793704,,,,Active
AR/CHNG/83M12/2022/033,Arunachal Pradesh,Changlang,Yankang slide,"Khonsa-Changlang road, NH-215",27.122872,95.672546,,,,Active
AR/US/82P04/2022/105,Arunachal Pradesh,Upper Siang,Pasighat-Yingkiong road Slide 18,NH-513,28.1945,95.227917,,,,Active
AR/ANJ/91D11/2014/34,Arunachal Pradesh,Anjaw,Chaglogamnala slide,Village road,28.31211,96.61719,,,,Active
AR/TIR/83M12/2022/024,Arunachal Pradesh,Tirap,1.5 km NE of Lamsa,"Khonsa-Changlang road, NH-215",27.035069,95.56864,,,,Active
AP/E-Siang/82P8/2021/LS19,Arunachal Pradesh,East Siang,LS-19,NH-52,28.14005,95.266592,,,,Active
AR/WKG/83A12/2021/051,Arunachal Pradesh,West Kameng,Bhalukpong Cicuit House Slide,Bhalukpong Circuit House,27.018583,92.635667,,,,Suspended
AR/LS/83I13/2022/102,Arunachal Pradesh,Lower Siang,Old Deka village Slide 1,Old Deka road,27.790489,94.958147,,,,Active
AP/LDV/82P11/2022/LS74,Arunachal Pradesh,Lower Dibang Valley,Sisseri bridge slide,"NH-13, Sesseri Bridge",28.255059,95.576996,,,,Active
AP/WSG/83I09/2021/97,Arunachal Pradesh,West Siang,Garo- Basar road slide 5,Garo-Basar road section,27.804361,94.715056,,,,Active
AR/ANJ/92D12/2014/45,Arunachal Pradesh,Anjaw,Chipru slide,HMC road,28.15292,96.53858,,,,Suspended
AP/WK/83E12/2008/A-9,Arunachal Pradesh,West Kameng,Slide at Tippi, ,27.035278,92.610556,,,, 
AP/WSG/83I09/2021/111,Arunachal Pradesh,West Siang,Garu-Siji road section slide 9,Garu-Siji road section,27.752611,94.7175,,,,Active
AP/E-Siang/82P8/2021/LS23,Arunachal Pradesh,East Siang,LS-23,NH-13,28.145847,95.273686,,,,Active
AP/PAP/83E15/2021/22,Arunachal Pradesh,Papum Pare,West of Shepa village slide 3,W of Shepa village,27.2745,93.797833,,,,Reactivated
AR/USI/82L14/2022/31,Arunachal Pradesh,Upper Siang,Yingkiong-Tuting Road Slide,Yingkiong-Tuting Road,28.693837,94.973784,,,,Active
AR/US/82P04/2022/016,Arunachal Pradesh,Upper Siang,Pasighat-Yingkiong road Slide 7,NH-513,28.266889,95.21425,,,,Active
AP/KD/83E09/2021/37,Arunachal Pradesh,Kra Daadi,Upper Mer slide 2,N of Upper Mer,27.794583,93.597306,,,,Active
AR/ANJ/91D12/2014/28,Arunachal Pradesh,Anjaw,29.9 km Slide,HMC road,28.22381,96.53644,,,,Active
AR/US/82P02/2022/066,Arunachal Pradesh,Upper Siang,Northeast of Simong Slide 2,NH-513,28.605528,95.105528,,,,Active
ARN/WK/83A12/2016/01,Arunachal Pradesh,West Kameng,Bhalukpong Circuit House slide,NE of Bhalukpong Helipad,27.018342,92.6356,,,,Active
AP/LDV/82P11/2022/LS67,Arunachal Pradesh,East Siang,LS-67,NH-13,28.167982,95.431764,,,,Active
AP/LSB/83E14/2021/35,Arunachal Pradesh,Lr. Subansiri,Ziro-Raga slide 2,Ziro-Raga,27.62225,93.840778,,,,Reactivated
AR/WKG/83A12/2021/050,Arunachal Pradesh,West Kameng,Tippi Slide,NH 13/ Tippi,27.036111,92.603333,,,,Active
AP/LDV/82P8/2022/LS38,Arunachal Pradesh,Dibang Valley,LS-38,"NH-13, Dambuk slide",28.609263,95.856878,,,,Active
AP/US/83E09/2021/11,Arunachal Pradesh,Upper Subansiri,Radum village slide 2,Radum village,27.827472,93.972556,,,,Active
AP/LDV/82P11/2022/LS62,Arunachal Pradesh,East Siang,LS-62,NH-13,28.16317,95.450433,,,,Active
AR/WKG/83A07/2021/020,Arunachal Pradesh,West Kameng,NH 13 Slide 17,NH 13/ N of Dharbu,27.325278,92.373722,,,,Active
AR/CHNG/83M12/2022/050,Arunachal Pradesh,Changlang,Yanman slide,Changlang-Khimioyng road,27.057191,95.716883,,,,Active
AP/EK/83E03/2021/23,Arunachal Pradesh,East Kameng,NH-31 slide-14,NH-31,27.240444,93.064361,,,,Active
AR/WSI/82L11/2021/25,Arunachal Pradesh,West Siang,Thumbin slide,Aalo-Tato Road,28.443016,94.664795,,,,Active
AR/LOH/92A05/2014/09,Arunachal Pradesh,Lohit, ,Tohangam-Hayuliang Road,27.95672,96.39697,,,,Active
AR/TIR/83N09/2022/018,Arunachal Pradesh,Tirap,3.5 km N of Sinnu,Khonsa-Lazu road,26.897502,95.542612,,,,Suspended
AP/WSG/83I09/2021/117,Arunachal Pradesh,West Siang,Likabali road slide 3,Likabali road,27.664972,94.693861,,,,Active
AP/KK/83E09/2021/26,Arunachal Pradesh,Kurung Kumey,Koloriang slide 4,East of Koloriang,27.897722,93.406306,,,,Active
AR/ESI/82L15/2022/54,Arunachal Pradesh,East Siang,Sangram Bridge-Boleng Road Slide,Sangram Bridge-Boleng Road,28.260051,94.984752,,,,Active
AR/WKG/83A03/2021/027,Arunachal Pradesh,West Kameng,NH 13 Slide 24,NH 13/ S of Shomtsher,27.441361,92.117417,,,,Active
AP/LDV/82P16/20212/1,Arunachal Pradesh,Lower Dibang Valley, From Roing 12.4 kms along NH-313 towards Mayudia Pass, NH-313 (Roing-Anini road),28.192581,95.804085,,,,Active
AP/DV/82P/13/2022/LS-112,Arunachal Pradesh,Dibang Valley, Mipi Slide,South of Mipi Village.,28.774623,95.89086,,,,Active
AP/AW/91D8/2022/98,Arunachal Pradesh,Anjaw,From Khupa/ KVK Anjaw 4.52 kms along HMH road towards Hunli,Hunli-Metengliang-Hayuliang (HMH) road,28.082576,96.464869,,,,Active
AR/US/82P04/2022/055,Arunachal Pradesh,Upper Siang,Mariyang-Yingkiong road Slide 2,NH-513,28.516083,95.178028,,,,Active
AR/WS/82L16/2022/082,Arunachal Pradesh,West Siang,Damda-Debuk Slide 2,NH-13,28.226722,94.895611,,,,Active
AR/USI/82L14/2022/36,Arunachal Pradesh,Upper Siang,Gette-Palling Road Slide,Gette-Palling Road,28.723166,94.959687,,,,Active
AP/PAP/83E15/2021/44,Arunachal Pradesh,Papum Pare,Potin-Yazali road slide 4,Potin-Yazali road,27.327583,93.813389,,,,Active
AR/WSI/82L11/2021/21,Arunachal Pradesh,West Siang,Kaying- Thumbin road slide,Kaying-Thumbin road,28.430622,94.674225,,,,Active
ARN/PAP/83E11/2017/02,Arunachal Pradesh,Papum Pare,Nirjuli,State Highway- 415,27.1275,93.73164,,,,Dormant
AR/LOH/92A05/2014/03,Arunachal Pradesh,Lohit, ,NH 52,27.90417,96.35869,,,,Reactivated
AP/LDV/82P/11/2022/LS-89,Arunachal Pradesh,Lower Dibang Valley, Sisseri bridge slide, Sisseri bridge,28.261379,95.566909,,,,Active
AP/LDV/82P15/2022/19,Arunachal Pradesh,Dibang Valley,13 km NE of Dambuk, NH-313 (Roing-Pasighat road),28.309002,95.754702,,,,Active
AR/WS/82L16/2022/090,Arunachal Pradesh,West Siang,Pakam Slide,NH-13,28.133778,94.788,,,,Active
AR/LOH/92A05/2014/13,Arunachal Pradesh,Lohit,Lalpani slide,Tezu-Hayuliang road,27.94083,96.38161,,,,Active
AP/LDV/82P16/2022/154,Arunachal Pradesh,Lower Dibang Valley,65kms landslide. From Mayudia Pass 11.9 kms along NH-313 towards Hunli, NH-313 (Roing-Anini road),28.296668,95.92282,,,,Active
AR/LOH/92A05/2014/12,Arunachal Pradesh,Lohit,52 km slide,Tezu-Hayuliang road,27.94903,96.39158,,,,Reactivated
AP/LDV/82P/11/2022/LS-87,Arunachal Pradesh,Lower Dibang Valley, Sisseri bridge slide,Sisseri bridge.,28.259561,95.568965,,,,Active
AR/WKG/83A03/2021/039,Arunachal Pradesh,West Kameng,NH 13 Slide 31,NH 13,27.358194,92.24325,,,,Active
AR/WSI/82L11/2021/18,Arunachal Pradesh,West Siang,Kaying- Thumbin road slide,Kaying-Thumbin road,28.42636,94.6774,,,,Stabilized
AP/US/83I01/2021/12,Arunachal Pradesh,Upper Subansiri,4km NE of Daporijo town slide,NE of Daporijo town,27.965819,94.293672,,,,Reactivated
AP/E-Siang/82P8/2022/LS45,Arunachal Pradesh,Dibang Valley,LS-45,"NH-13, Komlighat park",28.827069,95.9225,,,,Active
AP/DV/82P/13/2022/LS-150,Arunachal Pradesh,East Siang,Anini-Etalin slide,Anini-Etalin road section,28.179262,95.477068,,,,Active
AR/CHNG/83M12/2022/052,Arunachal Pradesh,Changlang,1.5 km N of Longkey,Changlang-Khimioyng road,27.043883,95.72822,,,,Active
AP/AW/91D8/2022/83,Arunachal Pradesh,Anjaw,From Khupa/ KVK Anjaw 12.2 kms along HMH road towards Hunli,Hunli-Metengliang-Hayuliang (HMH) road,28.106321,96.447245,,,,Active
AP/LDV/82P16/2022/54,Arunachal Pradesh,Lower Dibang Valley, From Roing 20.5 kms along NH-313 towards Hunli,Newly connstructing Roing-Hunli/ Anini road NH-313,28.21909,95.791084,,,,Active
AR/WSI/82L11/2021/24,Arunachal Pradesh,West Siang,Kaying- Thumbin road slide,Kaying-Thumbin road,28.440082,94.66913,,,,Stabilized
AR/CHNG/92A03/2022/087,Arunachal Pradesh,Changlang,1.6km W Hetlong,"NH-315, Jairampur-Manmao road",27.299135,96.010349,,,,Active
AP/WK/78M14/2008/A-13,Arunachal Pradesh,West Kameng,Slide at 5 km SE from Tawang, ,27.512278,91.875556,,,, 
AP/LDV/82P11/2022/LS64,Arunachal Pradesh,East Siang,LS-64,NH-13,28.163691,95.458,,,,Active
AP/LDV/82P16/2022/63,Arunachal Pradesh,Lower Dibang Valley, From Roing 18 kms along NH-313 towards Hunli,Newly connstructing Roing-Hunli/ Anini road NH-313,28.212275,95.802589,,,,Active
AR/US/82P02/2022/060,Arunachal Pradesh,Upper Siang,Mariyang-Yingkiong road Slide 7,NH-513,28.527722,95.173556,,,,Active
AP/WSG/83I09/2021/108,Arunachal Pradesh,West Siang,Garu-Siji road section slide 7,Garu-Siji road section,27.759556,94.712333,,,,Active
 ,Arunachal Pradesh,Papum Pare,,,27.10215,93.61371,Debris/unconso lidated material,Debris slide,NA,Suspended
 ,Arunachal Pradesh,East Siang,,,28.14116,95.27472,Debris/unconsolidated material,Debris slide and subsidence,"Ground subsidence, ground cracks, piping and issuance of springs have been reported from at
least 1950 to the present day",Reactivated
AR/CHNG/92A07/2022/071,Arunachal Pradesh,Changlang,"Deban, Namdapha Natonal Park",Miao-Vijyanagar road,27.455222,96.440908,,,,Active
AR/LON/83N05/2022/006,Arunachal Pradesh,Longding,2 km W of Tissa,Longding-Khonsa road,26.904445,95.360399,,,,Stabilized
AP/LS/83E09/2021/01,Arunachal Pradesh,Lower Subansiri,Tamen slide 1,Near Tamen,27.760917,93.995583,,,,Suspended
AR/US/82P02/2022/067,Arunachal Pradesh,Upper Siang,West of Kolung Slide 1,NH-513,28.568694,95.143556,,,,Active
AP/DV/82P/14/2022/LS-100,Arunachal Pradesh,Lower Dibang Valley, NA,NH-313,28.265965,95.560934,,,,Active
AR/US/82P04/2022/043,Arunachal Pradesh,Upper Siang,Pasi-Tinali Slide 2,NH 513,28.386806,95.240111,,,,Active
AP/WSG/83I09/2021/91,Arunachal Pradesh,West Siang,Garo- Basar road slide 1,Garo-Basar road section,27.825694,94.747,,,,Active
AP/EK/83E03/2021/49,Arunachal Pradesh,East Kameng,Rang Village  slide-7,Road to Rang Village,27.347917,93.012194,,,,Active
AR/WKG/83A12/2021/003,Arunachal Pradesh,West Kameng,East of Sessa Slide 1,N130? of NH 13/ E of Sessa,27.1055,92.556278,,,,Active
AR/WSI/82L11/2021/20,Arunachal Pradesh,West Siang,Kaying- Thumbin road slide,Kaying-Thumbin road,28.429931,94.6778,,,,Active
AP/SY/83I01/2021/14,Arunachal Pradesh,Shi-Yomi,Mechuka town slide 2,Near Mechuka town,28.527944,94.309444,,,,Reactivated
AR/TIR/83M12/2022/039,Arunachal Pradesh,Tirap,1.5 m W of Jadthungthong,"Khonsa-Changlang road, NH-215",27.095969,95.634872,,,,Active
AP/US/83E09/2021/10,Arunachal Pradesh,Upper Subansiri,Radum village slide 1,Radum village,27.827806,93.972167,,,,Active
ARN/TWG/78M14/2016/0028,Arunachal Pradesh,Tawang,Govt. Girl Hr. Sec. School Slide,Locality,27.589,91.873194,,,,Active
AR/ANJ/92A05/2014/55,Arunachal Pradesh,Anjaw, ,Tezu-Hayuliang road,27.98333,96.40433,,,,Reactivated
AR/S/82P04/2022/005,Arunachal Pradesh,East Siang,NH-13 Slide 5,NH-13,28.135056,95.145444,,,,Active
AR/ANJ/92A05/2014/21,Arunachal Pradesh,Lohit, ,NH-52,27.90467,96.35917,,,,Active
AP/PAP/83E12/2021/64,Arunachal Pradesh,Papum Pare,Mep Soro-Jote road section slide 9,Mep Soro-Jote road section,27.218611,93.695278,,,,Reactivated
