Slide_No,State,District,Slide_Name,NH_SH_Location,Latitude,Longitude,Material_Involved,Movement_Type,History_Date,Activity
SKM/ES/78A12/2015/103,Sikkim, East Sikkim, ,Rangpo-Rorathang Road,27.189261,88.595686,,,,Suspended
SKM/ES/78A11/2015/140,Sikkim, East Sikkim, ,Changhu_Nathula Road,27.373083,88.720028,,,,Suspended
 ,Sikkim,South Sikkim,,,27.12344167,88.24483889,Debris,Slide,May have occurred during Heavy rainfall on 18-19th October; 2021.,Suspended
SKM/ES/78A11/2015/59,Sikkim, East Sikkim, ,North Sikkim Highway,27.376306,88.629583,,,,Dormant
SKM/ES/78A12/2015/145,Sikkim, East Sikkim, ,NH-31A,27.188528,88.501194,,,,Active
SKM/WS/78A08/2015/269,Sikkim,West Sikkim, ,Namchi-Assangthang Road,27.155028,88.319556,,,,Active
 ,Sikkim,East Sikkim,,,27.25225,88.60811111,Rock cum Debris,slide,As per the temporal Google imageries; the landslide initiated in May 2017 and got reactivated subsequently during JulyAugust; 2021.,active
SKM/NS/78A15/2017/150,Sikkim, East Sikkim,Yakla,SH,27.376222,88.799667,,,,Active
SKM/SS/78A08/2015/244,Sikkim,South Sikkim, ,Pachekhani-Melli Road,27.101083,88.400417,,,,Active
 ,Sikkim,Namchi,,,27.11955556,88.32275,Debris,Slide,Reactivated in August; 2022,Reactivated
SKM/ES/78A11/2015/409,Sikkim, East Sikkim, ,Changhu_Nathula Road,27.371806,88.677167,,,,Active
 ,Sikkim,East Sikkim,,,27.37211111,88.61671944,Debris,Slide,Date of occurrence : 29.05.2022; night time,Suspended
SKM/ES/78A08/2015/49,Sikkim, East Sikkim, ,Singtam-Dikchu Road,27.240028,88.486472,,,,Active
SK/EAST/78A08/2015/0223,Sikkim, East Sikkim, ,Melli bridge-Smbuk RF Road,27.089917,88.412778,,,,Active
SKM/ES/78A11/2015/68,Sikkim, East Sikkim, ,North Sikkim Highway,27.398083,88.614583,,,,Active
 ,Sikkim,North Sikkim,,,27.55236944,88.58208333,Debris,Slide,From 2019 onwards,Suspended
SKM/NS/78A04/2017/45,Sikkim,West Sikkim,Hee gown,SH,27.245972,88.185278,,,,Active
SKM/WS/78A08/2015/366,Sikkim,West Sikkim, ,Kaluk-Rinchenpong Road,27.20175,88.268194,,,,Active
SKM/SS/78A08/2015/206,Sikkim,South Sikkim, ,Kholaghari village Road,27.194333,88.388889,,,,Active
SKM/NS/78A04/2017/132,Sikkim,West Sikkim, ,SH,27.160056,88.091806,,,,Active
SKM/NS/78A10/2017/194,Sikkim,North Sikkim, ,NH,27.546333,88.586472,,,,Active
SKM/NS/78A15/2017/149,Sikkim, East Sikkim, ,SH,27.368917,88.794611,,,,Active
 ,Sikkim,East Sikkim,,,27.236,88.75722222,Debris,Slide,1st August; 2021 at 4:00 pm,Active
SK/WEST/78A07/2015/0232,Sikkim, West Sikkim, ,Near bridge of Kalez Chhu,27.272778,88.28,,,,Active
SKM/ES/78A11/2015/402,Sikkim, East Sikkim, ,Changhu_Nathula Road,27.378417,88.697222,,,,Active
 ,Sikkim,North Sikkim,,,27.47888889,88.52861111,Rock,Slide,From 2021 September onwards,Suspended
SKM/ES/78A12/2015/152,Sikkim, East Sikkim, ,NH-31A,27.236361,88.50875,,,,Active
SKM/NS/78A11/2015/70,Sikkim,North Sikkim, ,North Sikkim Highway,27.418,88.623333,,,,Active
SKM/SS/78A08/2015/209,Sikkim,South Sikkim, ,Kholaghari village Road,27.202417,88.391583,,,,Abandoned
 ,Sikkim,East Sikkim,,,27.24777778,88.5975,Debris,slide,From 2021 onwards,Suspended
SKM/SS/78A08/2015/323,Sikkim,South Sikkim, ,Namchi-Kitam Road,27.130444,88.340222,,,,Active
SK/WEST/78A03/2015/0228,Sikkim, West Sikkim, ,Geizing-Rishi Road,27.285361,88.249028,,,,Active
SKM/WS/78A07/2015/353,Sikkim,West Sikkim, ,Dhupidara Road,27.395028,88.307389,,,,Active
SKM/NS/78A04/2017/140,Sikkim,West Sikkim, ,SH,27.158056,88.141528,,,,Active
SKM/ES/78A12/2015/115,Sikkim, East Sikkim, ,Rorathang-Rongli Road,27.205047,88.689053,,,,Dormant
SKM/SS/78A08/2015/251,Sikkim,South Sikkim, ,Pachekhani-Melli Road,27.106694,88.449389,,,,Active
SKM/ES/78A12/2015/143,Sikkim, East Sikkim, ,NH-31A,27.180417,88.51025,,,,Active
SKM/NS/78A10/2017/191,Sikkim,North Sikkim, ,NH,27.549194,88.583556,,,,Active
SKM/SS/78A07/2015/326,Sikkim,South Sikkim, ,Melli-Jorethang Road,27.149722,88.348333,,,,Active
SKM/NS/78A10/2017/182,Sikkim,North Sikkim, ,NH,27.548417,88.641944,,,,Active
SKM/SS/78A08/2015/321,Sikkim,South Sikkim, ,Namchi-Kitam Road,27.123194,88.34025,,,,Active
SKM/NS/78A04/2017/124,Sikkim,West Sikkim, ,SH,27.128333,88.148833,,,,Active
SKM/ES/78A12/2015/113,Sikkim, East Sikkim, ,Rorathang-Rongli Road,27.202433,88.656708,,,,Active
SKM/ES/78A11/2015/43,Sikkim, East Sikkim, ,Lingdum Road,27.315028,88.558611,,,,Active
SKM/ES/78A12/2015/141,Sikkim, East Sikkim, ,NH-31A,27.179639,88.519778,,,,Active
SKM/NS/78A11/2015/94,Sikkim,North Sikkim, ,North Sikkim Highway,27.482583,88.529528,,,,Active
SKM/NS/78A10/2017/196,Sikkim,North Sikkim, ,NH,27.54375,88.58475,,,,Active
SKM/ES/78A12/2015/107,Sikkim, East Sikkim, ,Rorathang-Rongli Road,27.195703,88.625444,,,,Dormant
SKM/NS/78A11/2015/78,Sikkim,North Sikkim, ,Gangtok-Chungthang Road,27.374583,88.542444,,,,Suspended
 ,Sikkim,East Sikkim,,,27.34222222,88.60722222,Debris,Slide,Nil,Active
SKM/NS/78A15/2017/153,Sikkim, East Sikkim,Naya Baba Mandir,SH,27.364722,88.834917,,,,Active
SKM/ES/78A12/2015/111,Sikkim, East Sikkim, ,Rorathang-Rongli Road,27.199722,88.641633,,,,Active
SKM/SS/78A07/2015/331,Sikkim,South Sikkim, ,Robang-Tarku Road,27.271583,88.430389,,,,Active
SKM/NS/78A03/2017/39,Sikkim,West Sikkim, ,SH,27.257361,88.165333,,,,Active
SKM/SS/78A08/2015/257,Sikkim,South Sikkim, ,Melli-Sumbuk Road,27.087667,88.416528,,,,Active
SKM/ES/78A12/2015/144,Sikkim, East Sikkim, ,NH-31A,27.182111,88.508,,,,Active
 ,Sikkim,East Sikkim,,,27.37055556,88.61611111,Debris,Slide,Date of initiation: 05.06.2021 in the midnight.,Active
SKM/ES/78A12/2015/31,Sikkim, East Sikkim,Dikling,-,27.238111,88.601528,,,,Active
SKM/NS/78A04/2017/70,Sikkim,West Sikkim, ,SH,27.241333,88.233972,,,,Active
SKM/SS/78A08/2015/177,Sikkim,South Sikkim, ,Namchi-Namthang Road,27.158111,88.491722,,,,Active
SKM/NS/78A03/2017/64,Sikkim,West Sikkim, ,SH,27.317083,88.178556,,,,Active
SKM/ES/78A12/2015/135,Sikkim, East Sikkim, ,Rhenak Road,27.193794,88.650528,,,,Dormant
SKM/SS/78A08/2015/262,Sikkim,South Sikkim, ,Melli-Sumbuk Road,27.107417,88.363139,,,,Active
SKM/NS/78A10/2017/174,Sikkim,North Sikkim, ,NH,27.527917,88.60225,,,,Active
SK/ESK/78A11/2019/03,Sikkim,East District,Sang,NH10A/ GangtokSiliguri Highway,27.251639,88.531361,,,,Inactive
SKM/ES/78A12/2015/106,Sikkim, East Sikkim, ,Rangpo-Rorathang Road,27.192989,88.603083,,,,Active
SKM/SS/78A08/2015/187,Sikkim,South Sikkim, ,Temi village Road,27.224778,88.372083,,,,Active
SKM/NS/78A11/2015/05,Sikkim,North Sikkim, ,North Sikkim Highway,27.418472,88.616083,,,,Reactivated
SKM/SS/78A08/2015/241,Sikkim,South Sikkim, ,Pachekhani-Melli Road,27.103111,88.402722,,,,Active
SKM/NS/78A10/2017/167,Sikkim,North Sikkim, ,NH,27.517278,88.539667,,,,Active
SKM/SS/78A07/2015/329,Sikkim,South Sikkim, ,-,27.262056,88.4305,,,,Active
SKM/ES/78A11/2015/122,Sikkim, East Sikkim, ,Machong-Rongli Road,27.250972,88.659833,,,,Suspended
SKM/WS/78A08/2015/351,Sikkim,West Sikkim, ,legship-Sikkip Road,27.186361,88.320417,,,,Active
SKM/SS/78A08/2015/305,Sikkim,South Sikkim, ,Perbing-Chuba Road,27.176,88.429556,,,,Active
SKM/SS/78A08/2015/211,Sikkim,South Sikkim, ,Namchi-Namthang Road,27.168167,88.384556,,,,Active
SKM/NS/78A10/2017/198,Sikkim,North Sikkim, ,NH,27.611333,88.655222,,,,Active
SK/WEST/78A07/2015/0233,Sikkim, West Sikkim, ,0.64km South of Kalez Chhu bridge,27.269056,88.284722,,,,Active
SKM/EAS/78A11/2014/001,Sikkim, East Sikkim,Mangthang Landslide,Mangthang (On Dhajey-Mangthang road ),27.25677,88.55359,,,,Reactivated
SKM/NS/78A04/2017/68,Sikkim,West Sikkim, ,SH,27.233194,88.246361,,,,Active
SKM/WS/78A07/2015/381,Sikkim,West Sikkim, ,Chongrang Road,27.3515,88.273028,,,,Active
SKM/NS/78A11/2015/87,Sikkim,North Sikkim, ,Dikchu-Mangshila Road,27.435944,88.515167,,,,Suspended
SKM/NS/78A10/2017/171,Sikkim,North Sikkim, ,NH,27.527333,88.590778,,,,Active
SK/ED/78A6/2016/01,Sikkim,North Sikkim,Dzongu landslide,Left bank slope of Talong Chu (locally known as Kanaka river); just opposite to the Dzongu (Upper) village,27.535333,88.497972,,,,Active
SKM/NS/78A11/2015/06,Sikkim,North Sikkim, ,North Sikkim Highway,27.418667,88.616778,,,,Active
SKM/NS/78A04/2017/112,Sikkim,West Sikkim, ,SH,27.165333,88.162028,,,,Active
SKM/SS/78A08/2015/249,Sikkim,South Sikkim, ,Pachekhani-Melli Road,27.106944,88.43375,,,,Active
SKM/NS/78A11/2015/08,Sikkim,North Sikkim, ,North Sikkim Highway,27.437889,88.601694,,,,Active
SKM/WS/78A08/2015/379,Sikkim,West Sikkim, ,-,27.1545,88.275667,,,,Suspended
SKM/NS/78A10/2017/208,Sikkim,North Sikkim, ,NH,27.745194,88.544278,,,,Active
SKM/NS/78A15/2017/151,Sikkim, East Sikkim,Sherethang,SH,27.38375,88.808694,,,,Active
SKM/ES/78A12/2015/22,Sikkim, East Sikkim, ,NH-31A,27.233389,88.5015,,,,Active
SKM/NS/78A04/2017/01,Sikkim,West Sikkim,Upper Bega,SH,27.248583,88.117444,,,,Active
SKM/NS/78A04/2017/120,Sikkim,West Sikkim, ,SH,27.153444,88.095639,,,,Active
SKM/SS/78A07/2015/336,Sikkim,South Sikkim, ,Robang-Tarku Road,27.306806,88.375194,,,,Active
SKM/SS/78A08/2015/310,Sikkim,South Sikkim, ,Melli-Phong Road,27.154722,88.443056,,,,Suspended
SKM/SS/78A08/2015/203,Sikkim,South Sikkim, ,Kholaghari village Road,27.214639,88.392417,,,,Active
SKM/ES/78A12/2015/134,Sikkim, East Sikkim, ,Rhenak Road,27.198928,88.66095,,,,Active
SKM/ES/78A11/2015/137,Sikkim, East Sikkim, ,Changhu_Nathula Road,27.373472,88.731722,,,,Active
SKM/ES/78A12/2015/165,Sikkim, East Sikkim, ,Namchi-Namthang Road,27.163861,88.52,,,,Active
 ,Sikkim,East Sikkim,,,27.35805556,88.62111111,Debris,Slide,New slide,Active
 ,Sikkim,Namchi,,,27.30140833,88.3916,Debris cum rock,Slide,Old slide; Reactivated on 18.11.2022,Active
SKM/SS/78A08/2015/196,Sikkim,South Sikkim, ,Namchi-Damthang Road,27.212583,88.399333,,,,Active
SKM/NS/78A10/2017/201,Sikkim,North Sikkim, ,NH,27.6295,88.692778,,,,Active
SKM/WS/78A08/2015/350,Sikkim,West Sikkim, ,legship-Sikkip Road,27.191639,88.325861,,,,Active
SKM/ES/78A2/2015/167,Sikkim, East Sikkim, ,Namchi-Namthang Road,27.157056,88.512778,,,,Suspended
SKM/SS/78A08/2015/385,Sikkim,South Sikkim, ,Sikkip-Wak-Namchi Road,27.199028,88.350417,,,,Active
 ,Sikkim,Pakyong,,,27.2536,88.6043,Debris,Slide,Last week of August;2022,Active
 ,Sikkim,South district; Sikkim,,,27.3250091,88.4704442,Debris cum rock,Slide,Initiation of slide in 2020; date of Reactivation: 23.08.2021,Reactivated
SKM/ES/78A12/2015/36,Sikkim, East Sikkim, ,Rangpo-Rorathang Road,27.212222,88.587889,,,,Active
SKM/ES/78A11/2015/414,Sikkim, East Sikkim, ,Changhu_Nathula Road,27.378667,88.699611,,,,Active
SKM/WS/78A08/2015/369,Sikkim,West Sikkim, ,Sangadorji-Bum Road,27.219917,88.276306,,,,Active
SKM/NS/78A03/2017/29,Sikkim,West Sikkim,Arigown,SH,27.281611,88.229556,,,,Active
SKM/WS/78A07/2015/375,Sikkim,West Sikkim, ,Narkhola Road,27.397389,88.356139,,,,Active
SKM/SS/78A08/2015/237,Sikkim,South Sikkim, ,Tinktam-Rheyong Road,27.242917,88.354417,,,,Active
SK/ESK/78A11/2019/01,Sikkim,East Sikkim,Kaabi II,NH 31A; Near B2 Bridge.,27.381078,88.640633,,,,Reactivated
SKM/NS/78A03/2017/58,Sikkim,West Sikkim, ,SH,27.3305,88.215639,,,,Active
SKM/WS/78A08/2015/388,Sikkim,West Sikkim, ,Tinktitam village Road,27.242139,88.327389,,,,Active
SKM/NS/78A11/2015/03,Sikkim,North Sikkim,Kabi,North Sikkim Highway,27.412111,88.626944,,,,Active
SKM/SOUTH/78A08/2017/001,Sikkim,South Sikkim,Gumpa Monastery; Upper Gurpisey,State Highway (Namchi-Damthang Road; South Sikkim),27.172228,88.372,,,,Active
SKM/SS/78A12/2015/172,Sikkim,South Sikkim, ,Namchi-Namthang Road,27.162194,88.510611,,,,Active
SK/EAST/78A12/2015/0214,Sikkim, East Sikkim, ,Chaujachen Constucency; Rhenock block,27.19375,88.650556,,,,Active
SKM/NS/78A04/2017/105,Sikkim,West Sikkim,Gumpa Dara,SH,27.181167,88.192028,,,,Active
SKM/SS/78A07/2015/53,Sikkim,South Sikkim, ,Chongrang Road,27.351194,88.272417,,,,Active
SK/ESK/78A11/2019/02,Sikkim,East District,Palzor Stadium road; Gangtok,Near Tamang  Monastery; Palzor Stadium road; Gangtok,27.33825,88.609111,,,,Active
SKM/SS/78A08/2015/311,Sikkim,South Sikkim, ,Melli-Phong Road,27.150778,88.4385,,,,Reactivated
SKM/NS/78A03/2017/66,Sikkim,West Sikkim, ,SH,27.261778,88.197194,,,,Active
 ,Sikkim,East Sikkim,,,27.25066667,88.53144444,Rock,Slide,Slide activated in July 2019 and got reactivated on 12.05.2022,Reactivated
 ,Sikkim,Soreng,,,27.13689,88.276598,Rock,Slide,2nd week of August;2022,Active
SKM/ES/78A12/2015/164,Sikkim, East Sikkim, ,Namchi-Namthang Road,27.158361,88.521833,,,,Active
SKM/NS/78A10/2017/187,Sikkim,North Sikkim, ,NH,27.575444,88.651417,,,,Active
SKM/NS/78A04/2017/138,Sikkim,West Sikkim, ,SH,27.173861,88.092111,,,,Active
 ,Sikkim,East Sikkim,,,27.25858333,88.46166667,Debris,Slide,As per the temporal Google imageries between April 2018 and December 2021; it is observed that slide had happened in that particular period.,Reactivated
SK/WEST/78A07/2015/0231,Sikkim, West Sikkim, ,Pelling-Geizing  Road,27.281028,88.267361,,,,Active
SKM/ES/78A11/2015/397,Sikkim, East Sikkim, ,Changhu_Nathula Road,27.373472,88.721944,,,,Active
SKM/NS/78A04/2017/139,Sikkim,West Sikkim, ,SH,27.144056,88.127361,,,,Active
SKM/NS/78A10/2017/209,Sikkim,North Sikkim, ,NH,27.740944,88.545361,,,,Active
SKM/ES/78A12/2015/35,Sikkim, East Sikkim, ,Rangpo-Rorathang Road,27.2115,88.58775,,,,Active
SKM/NS/78A10/2017/206,Sikkim,North Sikkim, ,NH,27.686389,88.73875,,,,Dormant
SKM/EAS/78A08/2014/003,Sikkim, East Sikkim,Sirwani Landslide,Sirwani (On Singtam-Mangkha road ),27.23924,88.48416,,,,Reactivated
SKM/NS/78A04/2017/114,Sikkim,West Sikkim,Tharpu,SH,27.141944,88.180222,,,,Active
SKM/NS/78A04/2017/142,Sikkim,West Sikkim, ,SH,27.163472,88.143083,,,,Active
SKM/NS/78A03/2017/49,Sikkim,West Sikkim,Lower Melli,SH,27.320611,88.219611,,,,Active
SKM/NS/78A04/2017/127,Sikkim,West Sikkim,Lower Siktam,SH,27.121917,88.139472,,,,Active
SKM/SS/78A08/2015/245,Sikkim,South Sikkim, ,Pachekhani-Melli Road,27.098417,88.400167,,,,Active
SKM/WS/78A07/2015/345,Sikkim,West Sikkim, ,Legship-Rishi Road,27.254222,88.3005,,,,Active
SKM/ES/78A11/2015/408,Sikkim, East Sikkim, ,Changhu_Nathula Road,27.37075,88.679444,,,,Active
SKM/NS/78A10/2017/181,Sikkim,North Sikkim, ,NH,27.545694,88.636,,,,Active
SKM/SS/78A12/2015/149,Sikkim,South Sikkim, ,Singtam-Dikchu Road,27.228556,88.493889,,,,Active
SKM/SS/78A07/2015/337,Sikkim,South Sikkim, ,Lingmo village Road,27.311667,88.418611,,,,Suspended
SKM/NS/78A03/2017/41,Sikkim,West Sikkim,Radhu Basti,SH,27.260167,88.171889,,,,Active
SKM/ES/78A11/2015/123,Sikkim, East Sikkim, ,Machong-Rongli Road,27.252667,88.694194,,,,Active
SKM/NS/78A11/2015/11,Sikkim,North Sikkim, ,North Sikkim Highway,27.438139,88.527028,,,,Active
SK/WES/78A03/2014/02,Sikkim, West Sikkim,Tamabung slide,Tamabung (On Dharap-Nambu road),27.31892,88.16222,,,,Suspended
SKM/NS/78A11/2015/90,Sikkim,North Sikkim, ,Dikchu-Mangshila Road,27.448306,88.519667,,,,Active
SKM/ES/78A12/2015/131,Sikkim, East Sikkim, ,Rhenak-Kopchey Road,27.22075,88.699833,,,,Active
SKM/ES/78A11/2015/63,Sikkim, East Sikkim, ,North Sikkim Highway,27.381917,88.640333,,,,Active
SKM/SS/78A08/2015/227,Sikkim,South Sikkim, ,Namchi-Palum Road,27.134306,88.370528,,,,Suspended
SKM/ES/78A12/2015/133,Sikkim, East Sikkim, ,Rhenak Road,27.201278,88.665381,,,,Active
SKM/NS/78A10/2017/216,Sikkim,North Sikkim, ,NH,27.713944,88.557361,,,,Active
SKM/WS/78A08/2015/382,Sikkim,West Sikkim, ,Jorthang-Malbasey Road,27.129861,88.266222,,,,Active
SKM/ES/78A11/2015/154,Sikkim, East Sikkim, ,NH-31A,27.250556,88.53325,,,,Active
SK/WEST/78A07/2015/0235,Sikkim, West Sikkim, ,East of Mayong village,27.250222,88.301944,,,,Active
SKM/SS/78A07/2015/289,Sikkim,South Sikkim, ,Gangla village Road,27.26,88.381361,,,,Active
 ,Sikkim,East Sikkim,,,27.19558889,88.62802778,Debris,Slide,It is a new slide triggered in 18th – 19th October 2021.,Suspended
SK/EAST/78A12/2015/0221,Sikkim, East Sikkim, , Rangpo-Roathang Road,27.179056,88.533111,,,,Active
SKM/NS/78A11/2015/02,Sikkim,North Sikkim, ,North Sikkim Highway,27.374583,88.542333,,,,Dormant
SKM/ES/78A11/2015/403,Sikkim, East Sikkim, ,Changhu_Nathula Road,27.381556,88.691806,,,,Active
SKM/WS/78A08/2015/267,Sikkim,West Sikkim, ,Namchi-Assangthang Road,27.153306,88.3135,,,,Active
SKM/ES/78A12/2015/105,Sikkim, East Sikkim, ,Rangpo-Rorathang Road,27.190833,88.596889,,,,Active
SKM/ES/78A11/2015/60,Sikkim, East Sikkim, ,North Sikkim Highway,27.378611,88.631083,,,,Active
SKM/NS/78A03/2017/13,Sikkim,West Sikkim, ,SH,27.288167,88.102778,,,,Active
SKM/NS/78A04/2017/118,Sikkim,West Sikkim, ,SH,27.159361,88.09225,,,,Active
SKM/SS/78A08/2015/224,Sikkim,South Sikkim, ,Namchi-Palum Road,27.131444,88.386,,,,Suspended
SKM/SS/78A08/2015/260,Sikkim,South Sikkim, ,Melli-Sumbuk Road,27.097833,88.3785,,,,Active
SKM/WS/78A08/2015/316,Sikkim,West Sikkim, ,Melli-Jorethang Road,27.123889,88.319778,,,,Active
SKM/ES/78A12/2015/119,Sikkim, East Sikkim, ,Machong-Rongli Road,27.246194,88.625694,,,,Suspended
SKM/ES/78A11/2015/13,Sikkim, East Sikkim, ,-,27.214222,88.608361,,,,Active
SKM/NS/78A03/2017/33,Sikkim,West Sikkim,Lower Sapong,SH,27.27075,88.167417,,,,Active
SKM/SS/78A08/2015/261,Sikkim,South Sikkim, ,Melli-Sumbuk Road,27.101083,88.3615,,,,Active
SKM/ES/78A12/2015/121,Sikkim, East Sikkim, ,Machong-Rongli Road,27.235917,88.645167,,,,Active
SKM/SS/78A08/2015/188,Sikkim,South Sikkim, ,Temi village Road,27.2215,88.370667,,,,Suspended
 ,Sikkim,Gangtok,,,27.32633333,88.59544444,Debris,Slide,Reactivated in June;2022,Active
SKM/NS/78A03/2017/56,Sikkim,West Sikkim, ,SH,27.33325,88.213583,,,,Dormant
SKM/ES/78A11/2015/16,Sikkim, East Sikkim, ,-,27.246056,88.62575,,,,Active
SKM/SS/78A08/2015/240,Sikkim,South Sikkim, ,Pachekhani-Melli Road,27.102944,88.404667,,,,Active
SKM/SS/78A08/2015/197,Sikkim,South Sikkim, ,Namchi-Damthang Road,27.189222,88.391056,,,,Active
SKM/WS/78A08/2015/371,Sikkim,West Sikkim, ,Sangadorji-Bum Road,27.220778,88.279917,,,,Active
 ,Sikkim,North Sikkim,,,27.61936111,88.66131389,Rock,Slide,18.06.2021,Suspended
SKM/NS/78A10/2017/197,Sikkim,North Sikkim,Chungthang,NH,27.609056,88.652028,,,,Suspended
SKM/SS/78A08/2015/184,Sikkim,South Sikkim,Chemchey,Temi village Road,27.232639,88.378417,,,,Active
SKM/NS/78A03/2017/65,Sikkim,West Sikkim, ,SH,27.320111,88.177833,,,,Active
SKM/NS/78A15/2017/164,Sikkim, East Sikkim, ,SH,27.2615,88.788778,,,,Active
SKM/NS/78A11/2015/95,Sikkim,North Sikkim, ,North Sikkim Highway,27.480472,88.531194,,,,Active
SKM/WS/78A08/2015/389,Sikkim,West Sikkim, ,Tinktitam village Road,27.240639,88.306056,,,,Reactivated
SKM/NS/78A11/2015/91,Sikkim,North Sikkim, ,Dikchu-Mangshila Road,27.461694,88.523472,,,,Active
SKM/NS/78A03/2017/19,Sikkim,West Sikkim,Liching,SH,27.269556,88.137861,,,,Active
SKM/NS/78A11/2015/01,Sikkim,North Sikkim, ,North Sikkim Highway,27.375194,88.54275,,,,Active
SKM/NS/78A04/2017/122,Sikkim,West Sikkim, ,SH,27.128694,88.141639,,,,Active
SKM/NS/78A04/2017/99,Sikkim,West Sikkim, ,SH,27.167972,88.224778,,,,Active
SKM/ES/78A07/2015/48,Sikkim, East Sikkim,Makha,Singtam-Dikchu Road,27.330778,88.49225,,,,Active
SKM/NOR/78A11/2014/007,Sikkim,North Sikkim,Tanek Rockslide,Tanek (On North-Sikkim High Way),27.4097,88.54371,,,,Active
SKM/ES/78A11/2015/159,Sikkim, East Sikkim, ,NH-31A,27.292944,88.589417,,,,Active
SKM/SS/78A08/2015/247,Sikkim,South Sikkim, ,Pachekhani-Melli Road,27.101194,88.394611,,,,Active
SKM/SS/78A08/2015/194,Sikkim,South Sikkim, ,Namchi-Damthang Road,27.220972,88.397639,,,,Active
SKM/SS/78A08/2015/198,Sikkim,South Sikkim, ,Namchi-Damthang Road,27.169472,88.363778,,,,Suspended
SKM/SS/78A08/2015/309,Sikkim,South Sikkim, ,Melli-Phong Road,27.159194,88.444361,,,,Suspended
SK/WEST/78A07/2015/0230,Sikkim, West Sikkim, ,Pelling-Geizing Road,27.284278,88.265194,,,,Active
SKM/SS/78A07/2015/287,Sikkim,South Sikkim, ,Gangla village Road,27.273861,88.398722,,,,Active
SKM/SS/78A08/2015/242,Sikkim,South Sikkim, ,Pachekhani-Melli Road,27.1025,88.400778,,,,Active
SKM/NS/78A11/2015/79,Sikkim,North Sikkim, ,Gangtok-Chungthang Road,27.375139,88.542833,,,,Suspended
 ,Sikkim,East Sikkim,,,27.25061389,88.46280278,Debris,Slide,It is a new slide and appears that it occurred in the monsoon of 2021,Suspended
SKM/NS/78A03/2017/38,Sikkim,West Sikkim,Sangkhu,SH,27.255861,88.156139,,,,Active
SKM/NS/78A04/2017/108,Sikkim,West Sikkim,Lower Timburbung,SH,27.152722,88.190833,,,,Active
SKM/NS/78A03/2017/54,Sikkim,West Sikkim, ,SH,27.335,88.206722,,,,Active
 ,Sikkim,East Sikkim,,,27.34027222,88.61273333,Debris,Slide,Date of occurrence : 19.10.2021 around 6:00 pm,Suspended
SKM/WS/78A08/2015/384,Sikkim,West Sikkim, ,Sikkip-Wak-Namchi Road,27.200861,88.340861,,,,Active
SKM/NS/78A03/2017/77,Sikkim,West Sikkim,Rat Mathe,SH,27.259722,88.248972,,,,Active
SKM/SS/78A08/2015/56,Sikkim,South Sikkim, ,Phong-Bermiok Road,27.205,88.442122,,,,Suspended
SKM/ES/78A11/2015/127,Sikkim, East Sikkim, ,Machong-Rongli Road,27.256,88.706167,,,,Suspended
 ,Sikkim,East Sikkim,,,27.25252778,88.52777778,Debris,Slide,New slide initiated in the month of July 2021.,Suspended
SKM/SS/78A07/2015/330,Sikkim,South Sikkim, ,Robang-Tarku Road,27.270056,88.430139,,,,Suspended
SKM/NS/78A11/2015/82,Sikkim,North Sikkim, ,Dikchu-Mangshila Road,27.395556,88.517528,,,,Active
SKM/NS/78A04/2017/95,Sikkim,West Sikkim, ,SH,27.171083,88.245417,,,,Active
SK/ESK/78A11/2018/001,Sikkim,East Sikkim,Upper Syari; Deorali; Gangtok,Near Butter fly Chowk; Syari; Deorali; Gangtok,27.315833,88.606667,,,,Active
 ,Sikkim,East Sikkim,,,27.238515,88.48812389,Debris,Slide,Reactivated in May 2022.,Reactivated & Suspended
 ,Sikkim,East Sikkim,,,27.32320833,88.60986944,Debris,Slide,Date of occurrence : 19.10.2021 around 08:00 pm,Suspended
SKM/SS/78A07/2015/334,Sikkim,South Sikkim, ,Robang-Tarku Road,27.282,88.415028,,,,Active
SKM/NS/78A10/2017/219,Sikkim,North Sikkim, ,NH,27.703917,88.562306,,,,Active
SKM/SS/78A12/2015/174,Sikkim,South Sikkim, ,Namchi-Namthang Road,27.160722,88.505889,,,,Active
SKM/SS/78A07/2015/283,Sikkim,South Sikkim, ,Sangmo village Road,27.306861,88.368444,,,,Active
SKM/NS/78A11/2015/69,Sikkim,North Sikkim, ,North Sikkim Highway,27.412111,88.627083,,,,Active
SKM/NOR/78A11/2014/006,Sikkim,North Sikkim,Ambithang Landslide,Ambithang (On Rangrang-Mangan road ),27.48603,88.53269,,,,Active
SKM/SS/78A08/2015/238,Sikkim,South Sikkim, ,Tinktam-Rheyong Road,27.244472,88.350472,,,,Active
SKM/SS/78A08/2015/301,Sikkim,South Sikkim, ,Namchi-Jorthang Road,27.177056,88.402611,,,,Active
 ,Sikkim,East Sikkim,,,27.25333333,88.53194444,Rock,Slide,Slide initiated in the month of July 2020.,Suspended
SKM/ES/78A11/2015/407,Sikkim, East Sikkim, ,Changhu_Nathula Road,27.370861,88.683167,,,,Active
SKM/NS/78A03/2017/34,Sikkim,West Sikkim,Sangkhu,SH,27.254389,88.145306,,,,Active
SKM/SS/78A08/2015/216,Sikkim,South Sikkim, ,Sadam-Bhajyang Road,27.130056,88.412944,,,,Suspended
SKM/ES/78A11/2015/406,Sikkim, East Sikkim, ,Changhu_Nathula Road,27.370472,88.686417,,,,Active
