lon,lat,elevation_m,slope_deg,aspect_deg,distance_to_stream_m,landcover_class,soil_erodibility_k,rusle_ls_factor,rusle_c_factor,rainfall_erosivity_r,soil_loss_tha_yr,label
92.55,24.43,34.101,3.41,356.471,228.975,10,0.125,1.01,0.001,1070.204,0.135,1
91.72798139,26.1505375,75.72,23.684,121.659,401.726,10,0.208,19.948,0.01,1584.764,51.066,1
92.440944,26.043611,452.833,29.951,165.962,309.592,10,0.123,13.643,0.001,1672.077,2.81,1
92.440889,26.103028,312.607,12.518,323.916,174.1,10,0.127,3.495,0.001,1622.964,0.721,1
92.341333,25.961444,540.299,10.532,78.214,28.622,60,0.124,7.167,0.05,1600.574,71.409,1
93.364417,25.447528,389.678,27.585,339.073,143.109,10,0.122,17.848,0.001,792.913,1.732,1
93.031472,25.106389,1387.343,53.141,27.316,670.631,10,0.121,29.623,0.001,1389.033,4.964,1
92.893167,25.109889,274.93,15.527,323.582,465.93,30,0.124,7.136,0.001,1536.265,1.361,1
93.47147,26.51925,148.756,18.469,322.746,57.244,10,0.129,7.553,0.001,1636.58,1.595,1
92.51753,25.95931,96.234,31.181,95.947,118.011,10,0.129,27.746,0.001,1593.922,5.682,1
92.463967,25.029708,96.595,33.623,338.693,192.001,10,0.126,11.83,0.001,2313.937,3.429,1
92.274028,26.022833,286.794,18.656,321.998,257.596,10,0.128,7.649,0.001,1738.84,1.687,1
93.431444,25.443639,445.296,13.014,278.247,562.33,10,0.123,9.401,0.001,874.602,1.014,1
93.018583,25.196694,436.41,27.715,55.455,64.0,10,0.125,21.662,0.001,1188.631,3.219,1
92.780417,25.0365,73.116,22.902,263.951,0.0,10,0.126,19.143,0.001,1968.267,4.725,1
91.76083,26.17806,59.464,10.49,347.363,309.592,10,0.0,4.323,0.001,1572.978,0.0,1
92.56,24.31,45.194,3.009,247.425,145.943,10,0.128,0.553,0.001,936.356,0.066,1
93.392194,25.4025,454.021,17.395,19.507,103.197,10,0.124,13.588,0.001,852.926,1.444,1
91.787167,26.1895,71.014,16.423,353.667,90.51,50,0.0,6.515,0.01,1569.675,0.0,1
92.474833,25.809417,722.123,32.09,113.862,230.757,10,0.124,19.517,0.001,1400.159,3.384,1
93.016083,25.157361,649.497,27.391,191.205,625.11,10,0.129,12.268,0.001,1286.009,1.235,1
92.474139,26.030972,239.058,13.172,211.822,174.1,10,0.127,4.922,0.001,1643.363,1.031,1
93.425528,25.444167,413.538,28.15,22.769,335.01,10,0.124,16.725,0.001,867.217,1.795,1
93.296111,25.282861,744.233,26.371,347.513,429.327,10,0.124,16.908,0.001,879.227,1.837,1
91.780556,26.195528,169.539,20.726,150.586,708.643,10,0.131,6.611,0.001,1567.044,1.413,1
92.70455,26.93597,150.717,19.781,281.22,90.51,10,0.125,6.237,0.001,1768.617,1.381,1
92.61514,25.84494,324.756,17.068,301.448,40.477,10,0.124,6.839,0.001,1474.851,1.254,1
92.52,25.02,78.668,3.96,224.94,404.774,10,0.125,2.022,0.001,2326.841,0.589,1
93.29,25.17,688.533,36.724,286.177,28.622,10,0.124,24.885,0.001,1109.597,3.413,1
93.4065,25.436528,389.3,15.076,81.207,85.865,10,0.121,4.43,0.001,849.229,0.455,1
91.7501,26.13442,90.066,17.059,143.912,202.387,50,0.0,6.835,0.01,1589.603,0.0,1
92.806833,25.061417,149.767,29.323,294.401,154.133,60,0.126,10.084,0.45,1797.692,1030.641,1
91.86497,26.20536,70.447,26.68,317.899,174.1,10,0.126,13.978,0.001,1574.133,2.786,1
92.135144,26.094578,83.708,24.873,237.274,366.538,30,0.126,10.918,0.001,1718.89,2.374,1
92.47375,26.031583,261.738,28.392,150.313,271.53,10,0.127,12.805,0.001,1644.011,2.682,1
92.69303,24.51131,36.757,7.561,4.508,114.487,10,0.125,1.826,0.001,1234.205,0.281,1
92.462214,25.032989,67.359,36.02,236.448,121.432,10,0.125,19.851,0.001,2324.017,5.755,1
90.298,26.198,35.845,16.053,182.394,263.88,30,0.125,9.131,0.05,2020.843,115.151,1
93.192,25.189,792.794,15.059,52.717,202.387,10,0.127,7.702,0.001,1104.24,1.077,1
92.75,25.01,38.068,6.857,324.489,80.955,80,0.123,2.124,0.001,2010.852,0.526,1
93.349889,25.437722,391.113,13.844,91.247,448.002,10,0.123,5.244,0.001,781.542,0.502,1
92.73966,26.92666,160.375,20.122,215.821,128.001,10,0.125,8.407,0.001,1761.955,1.846,1
90.5499,26.3733,56.504,4.755,346.005,612.534,10,0.121,2.564,0.001,2265.154,0.701,1
92.885543,25.107546,266.421,10.667,62.696,286.218,10,0.124,7.286,0.001,1547.914,1.4,1
92.52,24.46,104.195,8.203,221.928,287.646,10,0.125,2.029,0.001,1109.013,0.282,1
92.64739,24.73117,29.631,14.004,317.705,412.79,10,0.124,8.784,0.001,1548.611,1.681,1
92.450778,26.045806,422.109,33.633,125.713,242.864,10,0.124,20.604,0.001,1660.148,4.246,1
93.030972,25.146778,460.978,31.413,97.915,128.001,30,0.124,22.39,0.05,1292.546,179.623,1
92.6,24.99,82.666,2.809,194.582,630.33,10,0.124,0.506,0.001,2288.838,0.143,1
93.72997,25.95514,174.213,7.013,8.624,675.499,30,0.128,2.187,0.001,795.812,0.223,1
