sample_id,lat,lon,elevation,slope_deg,aspect_deg,drainage_density,lithology,landuse,mean_annual_rainfall_mm,label,district,date,landslide_type,area_m2,curvature,distance_to_drainage,terrain_ruggedness
SKM/NS/78A10/2017/180,27.5435,88.628306,1306.0,41.79,46.59,0.3529,,forest,5101.1,1,North Sikkim,,Slide,7000,-0.001019,58.8,64.04
SKM/SS/78A08/2015/306,27.178111,88.430556,1613.6,25.32,5.32,0.0,,forest,4464.1,1,South Sikkim,,Slide,4000,0.019379,587.8,39.31
SKM/ES/78A11/2015/65,27.394,88.62525,1583.0,47.39,181.02,0.0,,forest,5837.9,1,East Sikkim,,Slide,2500,0.01455,650.5,79.05
SKM/SS/78A12/2015/151,27.23575,88.507972,385.5,17.11,170.95,0.3176,,built-up,5400.7,1,South Sikkim,,Slide,200,0.011144,29.4,26.09
SKM/NS/78A15/2017/147,27.37475,88.782889,3896.4,34.91,102.65,0.0235,,bare/sparse vegetation,3550.1,1,East Sikkim,,Slide,4000,0.001006,299.7,50.08
SKM/WS/78A08/2015/368,27.243806,88.2725,1627.1,30.99,93.61,0.0,,forest,4281.5,1,West Sikkim,,Slide,1500,0.002827,1077.8,42.98
SKM/NS/78A10/2017/178,27.533722,88.609278,1443.6,57.25,307.93,0.0,,forest,5813.1,1,North Sikkim,,Slide,3000,0.032332,561.5,116.69
SKM/SS/78A08/2015/223,27.131528,88.384417,1613.8,23.38,190.69,0.0,,forest,4039.4,1,South Sikkim,,Slide,600,-0.013127,778.1,33.91
SKM/NS/78A04/2017/71,27.240389,88.234028,1649.5,33.27,90.75,0.0,,forest,5137.8,1,West Sikkim,,Slide,120,0.006704,505.6,48.01
SKM/NS/78A11/2015/09,27.409861,88.543722,1539.2,43.68,195.57,0.0,,forest,6519.2,1,North Sikkim,,Fall,12,0.01256,383.2,69.6
SKM/WS/78A07/2015/365,27.252167,88.272778,1481.3,14.29,313.18,0.0,,forest,4310.3,1,West Sikkim,,Fall,10400,-0.00525,734.7,19.52
SKM/ES/78A12/2015/33,27.205,88.591722,1217.8,39.29,137.62,0.0,,forest,3923.2,1,East Sikkim,,Fall,54,-0.00624,353.9,59.4
SKM/SS/78A08/2015/272,27.160194,88.415056,1546.2,30.79,200.55,0.0706,,forest,4184.3,1,South Sikkim,,Slide,6250,-0.001963,251.1,42.88
SKM/NS/78A04/2017/119,27.157694,88.092833,2247.1,24.09,18.92,0.0,,forest,3906.2,1,West Sikkim,,Slide,600,0.018381,392.1,35.48
 ,27.2535,88.541417,602.6,24.91,142.61,0.1059,,forest,5646.8,1,East Sikkim,"The 14th Mile landslide got reactivated in August,2022 and
recent incidence occurred on 7-8th October,2022",,,0.013627,166.2,35.58
 ,27.213917,88.608333,812.2,22.72,62.12,0.1765,,built-up,4026.7,1,East Sikkim,25thAugust 2022.,,,-0.002434,146.9,30.07
 ,27.260667,88.533833,952.0,36.17,305.91,0.0,,forest,5671.7,1,East Sikkim,Slide initiated in September 2021 and again reactivated in the month of October 2021.,,,0.002231,352.7,52.0
SKM/SS/78A08/2015/213,27.166528,88.401333,1523.1,29.59,250.49,0.0353,,forest,4306.8,1,South Sikkim,,Slide,1000,0.009347,197.1,42.53
SKM/SS/78A07/2015/290,27.263194,88.377139,1578.3,31.15,34.2,0.0235,,forest,4903.5,1,South Sikkim,,Slide,600,-0.004688,312.4,44.4
SKM/NS/78A03/2017/85,27.216361,88.199667,1938.0,38.93,145.03,0.2588,,forest,6054.5,1,West Sikkim,,Slide,1800,0.025968,121.2,62.46
SKM/WS/78A07/2015/376,27.400278,88.356861,1559.1,26.1,286.49,0.2118,,forest,7105.4,1,West Sikkim,,Slide,600,-0.01376,58.8,36.77
SKM/NS/78A04/2017/123,27.125861,88.14275,1516.2,26.53,258.07,0.0,,forest,5337.8,1,West Sikkim,,Slide,1000,0.002081,791.3,36.28
SK/WEST/78A03/2015/0226,27.298333,88.248306,1814.0,33.39,242.45,0.0,,forest,4768.5,1,West Sikkim,,Slide,0,-0.001282,587.8,47.3
SKM/SS/78A08/2015/55,27.207039,88.446667,1331.6,46.16,188.96,0.0824,,grassland,4930.4,1,South Sikkim,,Slide,7500,-0.006994,223.8,74.98
SKM/ES/78A12/2015/163,27.157694,88.522194,606.1,32.68,73.05,0.0,,forest,3536.1,1,East Sikkim,,Topple,200,0.005855,441.8,46.99
SKM/SS/78A07/2015/291,27.28425,88.370056,1935.9,33.4,90.65,0.0,,forest,4866.5,1,South Sikkim,,Slide,2500,-0.004079,646.5,47.63
SKM/SS/78A07/2015/192,27.254917,88.390889,1803.4,27.87,65.9,0.0,,forest,4917.0,1,South Sikkim,,Slide,250,0.001779,999.6,37.92
SKM/NS/78A04/2017/102,27.123833,88.225333,468.4,34.29,228.86,0.0588,,forest,4009.7,1,West Sikkim,,Slide,3500,-0.003566,262.9,49.58
SKM/SS/78A07/2015/328,27.259306,88.423028,823.1,41.87,159.65,0.0,,forest,5434.8,1,South Sikkim,,Slide,1000,0.000707,358.7,65.06
SKM/SS/78A12/2015/170,27.160444,88.512472,909.2,22.5,158.05,0.0,,forest,3657.4,1,South Sikkim,,Fall,450,-0.004322,751.0,30.39
SKM/WS/78A08/2015/315,27.110583,88.340472,325.9,47.58,188.15,0.1294,,grassland,3799.3,1,West Sikkim,,Slide,6000,-0.002737,146.9,79.47
SKM/NS/78A04/2017/93,27.217278,88.236944,1178.2,22.7,165.79,0.3294,,forest,5341.0,1,West Sikkim,,Slide,2400,0.000546,29.4,30.49
SKM/SS/78A08/2015/54,27.206611,88.442814,1317.9,36.26,90.38,0.1294,,built-up,4927.2,1,South Sikkim,,Slide,14880,0.001973,121.2,52.64
 ,27.5401,88.569292,1943.6,48.57,204.97,0.0,,grassland,7370.0,1,North Sikkim,From 2019 onwards,,,0.018044,856.8,84.16
SKM/SS/78A08/2015/252,27.102,88.458667,427.9,31.16,120.35,0.0,,forest,3650.5,1,South Sikkim,,Slide,6000,0.020569,459.1,45.36
SKM/NS/78A15/2017/160,27.264694,88.792667,3593.6,36.51,161.35,0.0,,grassland,3951.5,1,East Sikkim,,Slide,2000,0.001109,449.5,53.49
 ,27.339417,88.609906,1642.4,19.53,255.7,0.0,,built-up,5672.1,1,East Sikkim,Date of initiation : 06.06.2021 in the morning.,,,0.008085,634.4,26.64
SKM/NS/78A10/2017/225,27.652861,88.607,1958.9,39.38,258.4,0.2,,forest,3518.4,1,North Sikkim,,Slide,300,0.008378,58.8,59.77
SKM/NS/78A03/2017/25,27.283444,88.192639,1695.4,26.75,167.18,0.0,,forest,5514.9,1,West Sikkim,,Slide,15,-0.005822,392.1,36.6
SKM/WS/78A08/2015/319,27.12825,88.292194,361.1,38.57,187.23,0.0,,grassland,3540.6,1,West Sikkim,,Slide,7500,0.00806,457.2,58.61
SKM/NS/78A10/2017/183,27.549306,88.644889,1323.4,25.79,355.94,0.2118,,bare/sparse vegetation,4659.6,1,North Sikkim,,Slide,8000,0.003803,58.8,35.71
SKM/ES/78A11/2015/42,27.313917,88.557583,1284.5,31.54,43.59,0.3412,,forest,5802.0,1,East Sikkim,,Slide,42,-0.015813,88.2,46.85
SKM/NS/78A04/2017/106,27.179278,88.190972,1970.5,29.42,131.47,0.0,,forest,6634.8,1,West Sikkim,,Slide,1600,0.003763,482.0,40.24
SKM/NS/78A15/2017/148,27.364583,88.787333,3888.5,31.5,179.91,0.0,,built-up,3558.7,1,East Sikkim,,Slide,6210,-0.006742,634.4,44.5
SKM/NS/78A10/2017/222,27.697139,88.57025,2347.7,16.52,18.08,0.2588,,grassland,4162.8,1,North Sikkim,,Slide,600,-0.010632,29.4,24.24
 ,27.09725,88.3825,281.1,49.67,196.41,0.2,,bare/sparse vegetation,3829.4,1,South Sikkim,"Reactivated in August,2022",,,0.00715,58.8,84.85
SKM/NS/78A04/2017/121,27.149889,88.096861,2291.8,26.02,182.38,0.0,,forest,3956.1,1,West Sikkim,,Slide,2600,-0.003595,317.9,36.48
SKM/ES/78A11/2015/124,27.257083,88.696583,1422.5,25.85,151.78,0.2353,,forest,4391.9,1,East Sikkim,,Slide,300,0.000397,0.0,34.39
SKM/SS/78A08/2015/231,27.143556,88.373083,1279.3,28.54,300.58,0.0,,forest,4128.3,1,South Sikkim,,Slide,3000,0.005003,578.9,39.51
SKM/SS/78A08/2015/195,27.21525,88.402278,2035.3,29.96,271.19,0.0,,forest,4877.0,1,South Sikkim,,Slide,3000,0.012534,371.7,44.69
SKM/ES/78A11/2015/44,27.316,88.559889,1269.3,15.28,126.28,0.2235,,forest,5800.6,1,East Sikkim,,Slide,16,-0.014938,124.7,25.71
SKM/NS/78A10/2017/207,27.749111,88.542972,2837.4,35.21,71.41,0.0706,,grassland,4354.0,1,North Sikkim,,Slide,2000,-0.002918,251.1,50.95
SKM/SS/78A08/2015/279,27.15625,88.430722,1453.4,43.36,217.22,0.0,,forest,4131.2,1,South Sikkim,,Slide,2100,-2e-05,399.7,68.03
SKM/ES/78A11/2015/97,27.282444,88.598917,839.5,12.34,264.92,0.1647,,forest,5316.9,1,East Sikkim,,Slide,150,-0.001372,88.2,16.37
 ,27.202583,88.655472,721.4,39.86,350.25,0.2,,forest,3875.4,1,East Sikkim,"18-19th October, 2021",,,0.005512,117.6,61.61
SKM/SS/78A08/2015/254,27.084222,88.446083,288.3,40.04,175.23,0.1647,,built-up,3581.8,1,South Sikkim,,Slide,4500,0.006771,205.7,60.63
SKM/ES/78A12/2015/132,27.201875,88.667278,998.5,41.5,350.17,0.0,,forest,3867.0,1,East Sikkim,,Slide,450,-0.003365,541.9,63.48
SKM/ES/78A11/2015/138,27.375028,88.728278,3371.3,33.52,273.74,0.4941,,grassland,3623.0,1,East Sikkim,,Slide,2000,-0.003851,106.0,48.04
SKM/SS/78A08/2015/246,27.102639,88.394639,628.2,28.75,233.1,0.0,,grassland,3847.0,1,South Sikkim,,Slide,3000,0.007562,449.5,40.53
SKM/NS/78A11/2015/81,27.397083,88.519167,764.7,31.46,324.16,0.0471,,forest,6836.0,1,North Sikkim,,Slide,2000,0.004671,270.9,43.56
SKM/WS/78A08/2015/293,27.157694,88.306806,856.2,31.92,277.71,0.0588,,forest,3783.3,1,West Sikkim,,Slide,800,0.009555,131.4,45.95
SKM/NS/78A03/2017/52,27.326444,88.219,1293.6,38.03,74.01,0.0118,,forest,4821.2,1,West Sikkim,,Slide,80,-0.005167,242.3,56.31
SKM/NS/78A03/2017/79,27.2275,88.220278,1778.3,27.02,157.5,0.0,,forest,5541.5,1,West Sikkim,,Slide,2000,0.001445,302.6,37.77
SK/WEST/78A07/2015/0234,27.263389,88.292667,608.3,44.47,39.3,0.1176,,forest,4424.4,1,West Sikkim,,Slide,0,-0.006191,146.9,70.35
SKM/NS/78A10/2017/188,27.55525,88.647556,1750.2,45.91,210.27,0.0,,forest,4611.8,1,North Sikkim,,Slide,6000,-0.000525,617.8,75.03
SKM/NS/78A10/2017/203,27.637167,88.712028,2264.5,31.52,133.51,0.3294,,forest,2966.4,1,North Sikkim,,Slide,200,-0.009809,88.2,44.8
SKM/NS/78A10/2017/173,27.528722,88.600833,1481.6,45.92,40.98,0.0,,forest,6123.4,1,North Sikkim,,Slide,7200,0.000134,353.9,74.66
SKM/ES/78A11/2015/46,27.348722,88.600556,1252.1,31.66,334.2,0.2,,forest,5751.1,1,East Sikkim,,Slide,30,0.017447,88.2,46.88
SKM/NS/78A10/2017/214,27.724222,88.552861,2672.3,29.84,125.34,0.2,,grassland,4403.1,1,North Sikkim,,Slide,4800,-0.002456,92.9,42.0
SK/WEST/78A08/2015/0225,27.240694,88.298389,525.4,38.58,127.88,0.4471,,built-up,4260.8,1,West Sikkim,,Slide,0,-0.009014,41.6,58.07
SKM/ES/78A12/2015/20,27.236583,88.509611,436.1,35.71,159.56,0.2,,forest,5418.2,1,East Sikkim,,Slide,30,3.3e-05,117.6,51.98
SKM/NS/78A04/2017/109,27.149972,88.184222,1075.9,29.92,164.98,0.0,,forest,6608.1,1,West Sikkim,,Slide,1800,0.012282,363.5,42.47
SKM/ES/78A11/2015/400,27.375139,88.708028,3152.9,40.45,284.04,0.1882,,grassland,3966.3,1,East Sikkim,,Slide,4800,0.012767,58.8,62.72
SKM/NS/78A04/2017/133,27.161,88.094306,2149.1,29.1,282.91,0.1882,,forest,3926.9,1,West Sikkim,,Slide,3600,-0.000995,106.0,40.84
SKM/SS/78A08/2015/239,27.244056,88.348056,1578.6,41.66,208.26,0.2,,forest,4370.4,1,South Sikkim,,Slide,500,-0.010812,171.4,65.78
SKM/SS/78A08/2015/296,27.173917,88.38525,1730.5,49.95,248.97,0.1059,,forest,4455.6,1,South Sikkim,,Slide,1500,-0.003159,88.2,84.7
 ,27.353333,88.616667,1725.3,26.46,270.67,0.0,,built-up,5702.6,1,East Sikkim,New Slide,,,0.007263,363.5,36.28
SKM/SS/78A07/2015/284,27.302861,88.373944,1778.6,35.7,60.48,0.0,,forest,5099.5,1,South Sikkim,,Slide,450,0.00321,264.5,51.9
SKM/ES/78A12/2015/19,27.245139,88.524444,483.6,37.21,111.18,0.3059,,forest,5558.2,1,East Sikkim,,Slide,30,-0.006978,65.7,54.88
 ,27.553142,88.621797,1760.0,33.9,189.56,0.0588,,forest,5383.7,1,North Sikkim,From 2012 onwards,,,0.007876,236.9,48.2
SKM/NS/78A03/2017/24,27.284528,88.195583,1720.2,28.75,198.71,0.0,,forest,5482.2,1,West Sikkim,,Slide,9,0.009523,628.9,40.42
SKM/NS/78A10/2017/221,27.700444,88.566083,2396.6,30.51,56.31,0.0941,,forest,4283.1,1,North Sikkim,,Slide,200,0.006917,207.8,42.53
SKM/NS/78A15/2017/145,27.378306,88.770083,3821.9,17.8,164.24,0.0941,,grassland,3555.3,1,East Sikkim,,Slide,900,0.000545,235.1,23.68
SKM/ES/78A11/2015/130,27.250889,88.715444,1222.8,31.94,277.08,0.0471,,forest,4450.2,1,East Sikkim,,Slide,300,0.00153,211.9,46.29
SKM/SS/78A08/2015/298,27.18175,88.395778,1873.6,28.95,212.53,0.0,,forest,4568.9,1,South Sikkim,,Slide,9000,0.013714,411.4,42.18
SKM/SS/78A08/2015/214,27.16375,88.406417,1560.5,21.64,286.47,0.0,,forest,4254.8,1,South Sikkim,,Slide,600,0.017225,399.7,36.16
SKM/SS/78A07/2015/191,27.255389,88.388944,1872.3,26.34,72.08,0.0,,forest,4901.0,1,South Sikkim,,Slide,600,0.003536,788.6,35.72
 ,27.557044,88.579322,1923.7,27.49,193.0,0.3412,,forest,6916.3,1,North Sikkim,From 2019 onwards,,,0.025506,106.0,45.42
SKM/NS/78A10/2017/179,27.535056,88.610194,1430.8,37.78,283.5,0.0,,forest,5781.5,1,North Sikkim,,Slide,3000,-0.009848,457.2,57.73
SKM/NS/78A03/2017/62,27.315778,88.178944,1516.8,30.94,133.95,0.0,,forest,5049.0,1,West Sikkim,,Slide,80,-0.003064,355.1,43.84
SKM/ES/78A12/2015/142,27.180528,88.518611,347.4,39.33,224.21,0.0471,,forest,4110.4,1,East Sikkim,,Slide,100,0.002635,249.4,58.22
SKM/ES/78A11/2015/140,27.373083,88.720028,3266.5,28.0,125.29,0.2118,,forest,3704.8,1,East Sikkim,,Slide,500,0.011576,166.2,40.05
 ,27.123442,88.244839,450.4,35.78,157.5,0.0,,forest,3493.6,1,South Sikkim,"May have occurred during Heavy rainfall on 18-19th October, 2021.",,,0.017834,264.5,54.04
SKM/ES/78A11/2015/59,27.376306,88.629583,1830.7,40.49,319.09,0.0,,forest,5745.2,1,East Sikkim,,Fall,1800,0.003081,342.7,62.07
SKM/ES/78A12/2015/145,27.188528,88.501194,388.2,16.47,161.96,0.0,,built-up,4452.9,1,East Sikkim,,Slide,450,0.006644,357.5,23.76
SKM/WS/78A08/2015/269,27.155028,88.319556,1416.6,38.21,300.12,0.0,,forest,3872.4,1,West Sikkim,,Slide,1250,-0.002824,810.7,55.64
 ,27.25225,88.608111,1132.1,35.6,15.85,0.1176,,forest,4828.1,1,East Sikkim,"As per the temporal Google imageries, the landslide initiated in May 2017 and got reactivated subsequently during JulyAugust, 2021.",,,0.018225,158.3,54.0
SKM/NS/78A15/2017/150,27.376222,88.799667,3939.5,36.03,116.59,0.0471,,grassland,3536.4,1,East Sikkim,,Slide,3600,0.004122,277.2,52.57
SKM/SS/78A08/2015/244,27.101083,88.400417,789.0,25.44,224.73,0.0,,forest,3824.1,1,South Sikkim,,Slide,600,0.003375,701.0,34.19
 ,27.119556,88.32275,363.9,27.9,207.0,0.0353,,built-up,3747.1,1,South Sikkim,"Reactivated in August, 2022",,,0.009044,178.8,39.89
SKM/ES/78A11/2015/409,27.371806,88.677167,2564.4,28.94,205.6,0.1765,,built-up,4626.9,1,East Sikkim,,Slide,6000,0.018522,146.9,44.21
 ,27.372111,88.616719,1885.5,25.39,332.85,0.0,,forest,5782.0,1,East Sikkim,"Date of occurrence : 29.05.2022, night time",,,-0.005907,782.5,36.34
SKM/ES/78A08/2015/49,27.240028,88.486472,398.2,36.99,212.06,0.1647,,built-up,5475.9,1,East Sikkim,,Slide,70,0.002556,166.2,54.39
SK/EAST/78A08/2015/0223,27.089917,88.412778,288.2,32.54,158.57,0.2941,,forest,3708.8,1,East Sikkim,,Slide,0,0.020368,29.4,48.37
SKM/ES/78A11/2015/68,27.398083,88.614583,1631.6,38.92,161.93,0.0,,forest,5899.9,1,East Sikkim,,Slide,200,0.00103,883.6,58.49
 ,27.552369,88.582083,1860.1,37.67,252.12,0.0824,,forest,6903.2,1,North Sikkim,From 2019 onwards,,,0.016794,242.3,57.23
SKM/NS/78A04/2017/45,27.245972,88.185278,1726.4,20.22,325.72,0.1529,,forest,5989.0,1,West Sikkim,,Slide,360,-0.014621,83.1,30.49
SKM/WS/78A08/2015/366,27.20175,88.268194,1138.9,33.58,33.96,0.2,,forest,4087.8,1,West Sikkim,,Slide,300,-0.010733,171.4,49.1
SKM/SS/78A08/2015/206,27.194333,88.388889,1752.0,29.38,252.38,0.0,,forest,4654.0,1,South Sikkim,,Slide,180,-0.001375,353.9,40.63
SKM/NS/78A04/2017/132,27.160056,88.091806,2161.5,37.07,326.17,0.2,,forest,3908.3,1,West Sikkim,,Slide,1500,0.009879,117.6,56.05
SKM/NS/78A10/2017/194,27.546333,88.586472,1758.2,39.66,227.5,0.0,,forest,6719.7,1,North Sikkim,,Slide,450,0.004781,352.7,60.53
SKM/NS/78A15/2017/149,27.368917,88.794611,3906.8,31.48,117.85,0.0,,built-up,3548.7,1,East Sikkim,,Slide,2250,0.000539,581.8,44.02
 ,27.236,88.757222,1659.0,13.25,158.07,0.2353,,forest,4257.0,1,East Sikkim,"1st August, 2021 at 4:00 pm",,,0.010113,0.0,20.95
SK/WEST/78A07/2015/0232,27.272778,88.28,539.1,19.59,208.35,0.3412,,forest,4352.9,1,West Sikkim,,Subsidence,0,-0.003129,29.4,26.57
SKM/ES/78A11/2015/402,27.378417,88.697222,3073.2,42.84,199.43,0.0,,grassland,4195.5,1,East Sikkim,,Slide,1200,-0.009249,358.7,66.58
 ,27.478889,88.528611,892.4,26.55,257.45,0.2,,forest,7376.6,1,North Sikkim,From 2021 September onwards,,,-0.012366,178.8,37.93
SKM/ES/78A12/2015/152,27.236361,88.50875,430.3,45.27,167.73,0.2941,,forest,5413.9,1,East Sikkim,,Slide,600,0.014758,88.2,73.91
SKM/NS/78A11/2015/70,27.418,88.623333,1395.9,32.16,82.08,0.1294,,forest,5947.0,1,North Sikkim,,Slide,150,0.007712,242.3,45.52
SKM/SS/78A08/2015/209,27.202417,88.391583,1652.6,28.41,274.69,0.0471,,forest,4708.4,1,South Sikkim,,Slide,1500,0.010602,149.8,40.42
 ,27.247778,88.5975,1265.4,13.93,68.25,0.0,,built-up,4887.9,1,East Sikkim,From 2021 onwards,,,-0.002566,423.8,19.02
SKM/SS/78A08/2015/323,27.130444,88.340222,1166.1,38.48,227.26,0.0,,built-up,3919.8,1,South Sikkim,,Slide,1500,-0.006145,905.3,57.41
SK/WEST/78A03/2015/0228,27.285361,88.249028,1208.1,20.69,196.64,0.2235,,forest,4754.5,1,West Sikkim,,Subsidence,0,-0.000679,0.0,27.92
SKM/WS/78A07/2015/353,27.395028,88.307389,1617.7,40.53,206.62,0.0,,forest,5937.6,1,West Sikkim,,Fall,3500,-0.004411,415.6,62.32
SKM/NS/78A04/2017/140,27.158056,88.141528,2025.9,38.79,127.67,0.0824,,forest,5545.8,1,West Sikkim,,Slide,1500,0.007361,223.8,58.43
SKM/ES/78A12/2015/115,27.205047,88.689053,748.0,7.6,264.97,0.3176,,forest,4043.9,1,East Sikkim,,Slide,675,-0.00108,29.4,9.46
SKM/SS/78A08/2015/251,27.106694,88.449389,798.6,28.42,190.92,0.0,,forest,3739.8,1,South Sikkim,,Slide,900,-0.003589,644.5,40.74
SKM/ES/78A12/2015/143,27.180417,88.51025,400.3,41.0,149.07,0.3529,,forest,4177.6,1,East Sikkim,,Slide,1000,-0.002696,124.7,62.29
SKM/NS/78A10/2017/191,27.549194,88.583556,1806.4,47.08,233.96,0.1294,,forest,6839.5,1,North Sikkim,,Slide,600,-0.008531,185.9,78.31
SKM/SS/78A07/2015/326,27.149722,88.348333,1406.9,44.47,93.38,0.0,,built-up,4077.4,1,South Sikkim,,Slide,3000,0.015575,788.6,72.0
SKM/NS/78A10/2017/182,27.548417,88.641944,1341.8,40.5,318.37,0.2118,,forest,4726.1,1,North Sikkim,,Slide,12000,0.005727,83.1,61.01
SKM/SS/78A08/2015/321,27.123194,88.34025,929.3,29.59,159.28,0.0,,grassland,3876.9,1,South Sikkim,,Slide,250,0.00486,740.0,41.12
SKM/NS/78A04/2017/124,27.128333,88.148833,1545.1,40.84,45.65,0.0,,forest,5572.2,1,West Sikkim,,Slide,2400,0.005281,683.5,63.68
SKM/ES/78A12/2015/113,27.202433,88.656708,757.7,44.05,329.53,0.0941,,forest,3871.9,1,East Sikkim,,Topple,1200,0.007253,236.9,69.47
SKM/ES/78A11/2015/43,27.315028,88.558611,1234.3,33.22,173.19,0.2824,,forest,5802.0,1,East Sikkim,,Slide,20,0.007678,41.6,47.54
SKM/ES/78A12/2015/141,27.179639,88.519778,335.4,39.4,238.96,0.0824,,forest,4073.7,1,East Sikkim,,Slide,500,0.005258,249.4,59.08
SKM/NS/78A11/2015/94,27.482583,88.529528,971.5,29.66,313.7,0.0706,,forest,7456.0,1,North Sikkim,,Slide,300,0.002579,251.1,41.24
SKM/NS/78A10/2017/196,27.54375,88.58475,1557.9,46.86,281.01,0.1529,,forest,6783.0,1,North Sikkim,,Slide,2000,0.009553,235.1,77.64
SKM/ES/78A12/2015/107,27.195703,88.625444,575.0,33.86,312.88,0.2,,forest,3790.1,1,East Sikkim,,Slide,2250,0.001567,117.6,48.78
SKM/NS/78A11/2015/78,27.374583,88.542444,1826.8,36.03,109.04,0.0,,forest,6254.8,1,North Sikkim,,Fall,1600,0.002914,498.7,53.03
 ,27.342222,88.607222,1580.4,22.59,236.05,0.0,,built-up,5695.6,1,East Sikkim,Nil,,,-0.008405,617.8,30.8
SKM/NS/78A15/2017/153,27.364722,88.834917,3859.3,30.44,136.29,0.2118,,built-up,3390.4,1,East Sikkim,,Slide,4500,0.002302,205.7,42.56
SKM/ES/78A12/2015/111,27.199722,88.641633,623.4,39.97,304.75,0.1647,,forest,3837.5,1,East Sikkim,,Topple,1300,0.006661,131.4,60.74
SKM/SS/78A07/2015/331,27.271583,88.430389,490.9,45.02,152.76,0.2,,forest,5783.4,1,South Sikkim,,Slide,750,0.008702,65.7,71.85
SKM/NS/78A03/2017/39,27.257361,88.165333,1493.7,26.74,326.43,0.0353,,forest,5312.8,1,West Sikkim,,Slide,200,-0.002885,185.9,37.29
SKM/SS/78A08/2015/257,27.087667,88.416528,268.3,38.08,204.17,0.2,,bare/sparse vegetation,3683.7,1,South Sikkim,,Slide,12000,0.012388,83.1,57.08
SKM/ES/78A12/2015/144,27.182111,88.508,403.0,52.17,254.96,0.2588,,forest,4235.2,1,East Sikkim,,Slide,500,0.005435,106.0,92.73
 ,27.370556,88.616111,1900.3,12.49,269.47,0.0,,built-up,5777.9,1,East Sikkim,Date of initiation: 05.06.2021 in the midnight.,,,-0.017369,823.4,22.16
SKM/ES/78A12/2015/31,27.238111,88.601528,1216.9,15.48,223.09,0.1294,,forest,4594.6,1,East Sikkim,,Slide,18,0.009812,149.8,24.86
SKM/NS/78A04/2017/70,27.241333,88.233972,1646.7,42.75,86.63,0.0,,forest,5128.7,1,West Sikkim,,Slide,300,0.004967,436.9,66.48
SKM/SS/78A08/2015/177,27.158111,88.491722,1117.8,42.47,219.82,0.0,,forest,3792.5,1,South Sikkim,,Slide,1350,0.008493,409.3,67.01
SKM/NS/78A03/2017/64,27.317083,88.178556,1589.9,31.03,138.61,0.0,,forest,5014.7,1,West Sikkim,,Slide,200,0.012087,353.9,44.46
SKM/ES/78A12/2015/135,27.193794,88.650528,1156.8,21.43,285.38,0.0,,forest,3762.8,1,East Sikkim,,Slide,1500,-0.013468,433.9,33.95
SKM/SS/78A08/2015/262,27.107417,88.363139,513.4,32.51,297.39,0.0118,,forest,3916.3,1,South Sikkim,,Slide,400,0.005366,293.9,46.2
SKM/NS/78A10/2017/174,27.527917,88.60225,1482.2,43.08,34.61,0.0,,forest,6064.6,1,North Sikkim,,Slide,1500,-0.002937,355.1,67.57
SK/ESK/78A11/2019/03,27.251639,88.531361,534.0,25.0,119.5,0.2706,,forest,5639.6,1,East Sikkim,,Slide,250,0.005609,58.8,33.62
SKM/ES/78A12/2015/106,27.192989,88.603083,479.5,26.36,162.34,0.2353,,forest,3766.5,1,East Sikkim,,Slide,1500,-0.000799,83.1,36.57
SKM/SS/78A08/2015/187,27.224778,88.372083,2038.2,47.52,148.42,0.0,,forest,4499.1,1,South Sikkim,,Slide,2400,0.008263,670.1,78.93
SKM/NS/78A11/2015/05,27.418472,88.616083,1400.4,17.83,190.95,0.0,,forest,6004.6,1,North Sikkim,,Slide,48,0.008677,474.8,25.78
SKM/SS/78A08/2015/241,27.103111,88.402722,908.6,29.35,202.86,0.0,,forest,3832.3,1,South Sikkim,,Slide,400,0.006957,812.8,41.48
SKM/NS/78A10/2017/167,27.517278,88.539667,1297.1,37.31,295.59,0.0,,forest,8235.4,1,North Sikkim,,Slide,2400,0.00927,676.6,56.25
SKM/SS/78A07/2015/329,27.262056,88.4305,643.4,28.92,112.88,0.0,,forest,5587.1,1,South Sikkim,,Slide,450,0.004659,353.9,40.39
SKM/ES/78A11/2015/122,27.250972,88.659833,1426.9,31.77,229.79,0.2,,forest,4448.9,1,East Sikkim,,Fall,240,0.017567,106.0,48.47
SKM/WS/78A08/2015/351,27.186361,88.320417,456.8,31.4,175.39,0.1529,,built-up,3956.6,1,West Sikkim,,Slide,7500,0.002428,235.1,43.76
SKM/SS/78A08/2015/305,27.176,88.429556,1630.8,33.08,259.41,0.0,,forest,4429.8,1,South Sikkim,,Slide,720,0.01174,529.8,47.68
SKM/SS/78A08/2015/211,27.168167,88.384556,1544.6,35.1,251.96,0.0706,,built-up,4358.5,1,South Sikkim,,Slide,300,0.000663,236.9,50.92
SKM/NS/78A10/2017/198,27.611333,88.655222,1673.0,34.96,150.33,0.2588,,forest,4553.6,1,North Sikkim,,Slide,8000,0.008063,146.9,51.4
SK/WEST/78A07/2015/0233,27.269056,88.284722,673.8,34.02,2.78,0.1294,,forest,4393.7,1,West Sikkim,,Subsidence,0,0.001568,235.1,48.39
SKM/EAS/78A11/2014/001,27.25677,88.55359,690.3,32.91,335.41,0.0706,,forest,5593.4,1,East Sikkim,,Slide,0,-0.003968,249.4,46.77
SKM/NS/78A04/2017/68,27.233194,88.246361,1532.5,24.92,0.28,0.0,,forest,4987.0,1,West Sikkim,,Slide,300,-0.001668,740.0,34.28
