lon,lat,elevation_m,slope_deg,aspect_deg,distance_to_stream_m,landcover_class,soil_erodibility_k,rusle_ls_factor,rusle_c_factor,rainfall_erosivity_r,soil_loss_tha_yr,label
93.385565,23.379469,917.477,27.893,189.6,91.082,30,0.131,9.728,0.05,730.42,46.756,1
92.857686,23.457031,1030.295,36.882,48.965,645.474,50,0.13,23.416,0.01,952.85,28.953,1
92.62,22.22,188.554,24.271,231.241,273.245,10,0.126,10.85,0.001,867.28,1.181,1
92.752193,23.411146,1173.682,22.571,94.728,724.212,10,0.127,9.925,0.001,797.4,1.005,1
92.957167,23.655417,912.408,23.073,184.001,171.745,30,0.131,13.455,0.05,1008.45,88.741,1
92.856217,23.316221,995.739,26.846,256.341,547.332,50,0.135,12.261,0.01,952.85,15.521,1
93.087169,23.657186,1125.881,34.212,240.106,674.113,30,0.133,16.303,0.001,926.24,2.005,1
92.93174,22.906252,265.679,23.971,238.55,67.888,50,0.13,10.686,0.001,926.24,1.29,1
93.047249,24.012472,1249.869,27.402,347.482,711.37,10,0.129,9.523,0.001,929.52,1.143,1
93.102716,23.573051,647.338,32.146,139.867,151.803,10,0.127,23.548,0.001,926.24,2.775,1
93.202332,23.885195,915.501,29.502,229.123,619.236,30,0.139,16.138,0.05,893.33,99.932,1
93.031219,23.143806,1207.994,27.802,47.807,335.343,30,0.127,24.225,0.001,926.24,2.861,1
92.931114,23.223055,390.23,19.717,33.67,300.554,10,0.128,13.852,0.001,926.24,1.649,1
92.673377,24.030186,719.102,21.273,165.071,500.719,10,0.129,9.224,0.001,876.07,1.039,1
92.833784,23.856821,181.254,32.268,293.043,182.163,10,0.135,27.817,0.001,841.683,3.156,1
92.573694,23.68225,935.078,25.767,142.726,530.224,10,0.126,13.723,0.001,867.28,1.496,1
92.65,22.73,652.849,15.38,51.69,787.62,10,0.121,4.652,0.001,867.28,0.49,1
93.09,22.45,1403.499,23.644,119.31,604.929,10,0.122,10.508,0.001,926.24,1.193,1
92.739528,23.741389,972.112,18.071,198.145,576.051,30,0.129,5.703,0.05,876.07,30.286,1
92.65,24.26,46.575,4.584,337.285,30.361,10,0.126,1.703,0.001,761.69,0.164,1
