lon,lat,elevation_m,slope_deg,aspect_deg,distance_to_stream_m,landcover_class,soil_erodibility_k,rusle_ls_factor,rusle_c_factor,rainfall_erosivity_r,soil_loss_tha_yr,label
95.239333,28.452528,1054.213,19.175,240.997,279.827,50,0.122,15.356,0.05,2219.164,207.979,1
96.407798,27.470221,546.918,45.626,130.348,319.052,10,0.117,31.102,0.001,1511.679,5.524,1
95.774201,28.240442,839.414,36.716,40.565,373.336,10,0.121,20.099,0.001,2079.891,5.065,1
96.36614,27.87825,340.341,28.412,207.672,225.604,10,0.119,12.701,0.001,2248.247,3.396,1
93.609167,27.758806,1000.919,28.92,45.085,139.913,30,0.129,25.39,0.05,2025.16,330.621,1
92.763028,27.115694,419.663,16.123,174.656,437.998,10,0.128,6.307,0.001,1956.371,1.577,1
95.233333,28.470167,979.071,19.752,207.376,118.721,30,0.121,6.17,0.001,2235.129,1.663,1
95.049556,28.617333,590.31,19.122,207.681,218.552,10,0.118,5.925,0.001,2320.877,1.622,1
93.64975,27.10736,292.539,9.142,76.669,263.988,50,0.127,4.027,0.01,1363.452,6.964,1
95.73282,27.039914,1011.146,28.417,198.824,27.983,10,0.121,20.968,0.001,1587.455,4.02,1
95.221861,28.175556,322.496,39.582,5.824,223.862,50,0.122,24.498,0.01,2046.712,61.22,1
93.444333,27.882056,796.182,36.571,36.95,158.294,10,0.13,17.014,0.001,2167.472,4.789,1
95.1805,28.512056,820.244,27.897,242.001,375.427,50,0.117,24.324,0.001,2251.227,6.439,1
93.099056,27.296611,731.818,17.84,234.182,263.988,30,0.128,8.428,0.05,1819.337,98.144,1
93.804667,27.246111,273.409,25.933,98.398,327.529,50,0.125,8.626,0.01,1617.482,17.383,1
93.799333,27.270019,414.31,26.977,57.401,139.913,10,0.125,21.786,0.001,1611.729,4.371,1
93.891861,27.666556,1460.27,32.659,219.218,230.751,60,0.126,19.739,0.45,1848.226,2076.721,1
95.827044,28.497294,712.511,40.118,256.289,395.735,10,0.123,29.234,0.01,2136.226,76.839,1
94.842265,28.800083,1013.871,42.1,56.754,403.572,10,0.122,30.781,0.001,2679.052,10.042,1
93.637722,27.637611,1696.693,19.307,205.658,489.497,60,0.125,13.777,0.45,1673.047,1290.973,1
93.61438,27.08155,273.75,18.413,230.151,297.46,50,0.126,11.571,0.45,1350.235,887.423,1
94.8954,28.754928,619.79,27.051,272.003,187.714,10,0.123,23.443,0.001,2229.724,6.44,1
95.874296,28.775918,1301.262,21.816,18.583,100.893,10,0.127,12.154,0.001,1620.338,2.516,1
95.754546,27.172066,825.621,18.413,133.335,483.056,30,0.121,5.651,0.001,1479.336,1.014,1
93.371722,27.903417,903.936,25.21,229.897,363.775,10,0.128,14.512,0.001,2135.635,3.979,1
95.213417,28.4875,1019.709,22.969,200.135,475.706,10,0.12,7.439,0.001,2239.275,2.001,1
95.799065,28.219976,1139.457,34.665,8.485,458.95,10,0.122,23.109,0.001,2144.314,6.048,1
95.789109,28.266807,857.831,50.093,273.957,251.844,10,0.116,34.092,0.001,2150.101,8.479,1
95.811883,28.199873,855.19,40.905,208.935,111.931,10,0.118,25.382,0.001,2168.986,6.473,1
95.894965,28.789647,1593.209,20.334,177.492,667.491,30,0.131,9.927,0.05,1567.89,102.245,1
93.806083,27.238917,270.382,32.702,47.461,55.965,10,0.125,14.982,0.001,1619.436,3.042,1
95.243944,28.402139,595.445,22.519,281.539,187.714,50,0.121,14.865,0.01,2162.516,38.871,1
95.792489,28.217543,959.581,35.023,191.049,625.712,10,0.121,28.215,0.001,2120.764,7.133,1
93.821306,27.337028,991.57,34.747,336.445,557.551,10,0.125,16.061,0.001,1506.711,3.012,1
93.638722,27.103444,397.721,27.171,0.902,363.775,50,0.126,15.887,0.01,1350.202,27.049,1
93.072417,27.294944,995.647,30.463,132.952,230.751,30,0.126,21.405,0.05,1791.255,242.296,1
93.054611,27.304361,1054.298,24.817,311.503,118.721,10,0.126,17.809,0.001,1795.79,4.036,1
91.866444,27.594861,2983.567,7.799,202.752,111.931,50,0.127,1.884,0.001,1068.43,0.255,1
93.543083,27.803972,947.168,27.152,19.732,653.263,50,0.127,9.117,0.001,2203.112,2.561,1
93.136056,27.188694,1537.834,38.999,313.067,253.394,30,0.125,26.355,0.05,1815.712,299.286,1
95.27946,28.103902,199.626,35.185,115.51,100.893,60,0.122,16.291,0.001,2085.397,4.134,1
94.679544,28.355501,355.103,23.505,42.414,250.285,10,0.119,10.097,0.001,2554.551,3.071,1
91.873889,27.593139,2939.5,10.261,157.272,455.525,60,0.127,5.109,0.01,1061.848,6.866,1
93.541944,27.801194,908.988,23.113,113.639,773.963,30,0.128,19.36,0.05,2208.867,274.352,1
95.570661,28.263468,497.497,34.339,280.611,39.574,10,0.121,24.591,0.001,2163.443,6.448,1
96.35986,27.87469,417.163,25.65,351.827,319.052,10,0.12,14.82,0.001,2234.363,3.965,1
93.139722,27.196944,1287.102,28.149,301.383,55.965,10,0.128,12.561,0.001,1822.559,2.941,1
93.752306,27.163556,148.472,8.712,43.251,55.965,50,0.126,2.868,0.01,1560.199,5.628,1
96.46281,28.05989,548.379,24.564,203.548,79.147,10,0.124,20.858,0.001,2333.509,6.046,1
95.274751,28.097043,368.808,42.283,53.915,297.46,10,0.122,26.292,0.001,2061.653,6.592,1
95.81005,28.20737,921.811,31.922,206.469,316.588,10,0.119,14.568,0.001,2169.707,3.738,1
93.056583,27.328611,638.251,31.309,314.937,218.552,10,0.133,14.243,0.001,1947.098,3.683,1
93.655639,27.216278,474.925,30.869,179.009,139.913,30,0.127,20.211,0.01,1555.29,39.808,1
92.59572,27.06658,317.187,35.001,259.872,201.786,10,0.129,28.195,0.001,1716.263,6.237,1
95.966462,28.308943,809.642,46.845,337.782,79.147,10,0.12,16.776,0.001,2620.011,5.289,1
93.874,27.649194,1625.305,29.845,245.819,115.376,60,0.124,15.835,0.45,1974.03,1764.241,1
94.720111,27.786833,814.449,31.373,8.911,251.844,10,0.122,26.057,0.001,2010.092,6.377,1
95.281371,28.095632,317.665,28.497,340.364,327.529,10,0.122,9.66,0.001,2051.673,2.409,1
94.787083,27.868667,349.87,45.492,82.208,83.948,60,0.121,31.009,0.45,2061.391,3485.085,1
95.733019,27.11587,544.122,30.496,222.344,201.786,30,0.119,13.811,0.05,1507.882,123.801,1
95.247083,28.415028,820.271,36.529,253.028,576.878,50,0.121,16.993,0.01,2180.586,44.799,1
96.171327,27.313343,291.483,27.465,63.934,27.983,10,0.124,23.874,0.001,1345.966,3.999,1
94.786583,28.141139,378.569,16.113,82.152,340.424,30,0.124,8.316,0.001,1907.634,1.961,1
96.57928,28.28778,1721.444,43.112,215.15,391.758,10,0.132,37.115,0.001,1716.564,8.392,1
95.423103,26.976731,769.8,29.582,307.975,538.258,10,0.12,17.581,0.001,1341.265,2.817,1
93.570278,27.225361,720.591,32.278,253.382,83.948,30,0.129,21.29,0.05,1462.071,200.961,1
91.876111,27.599806,2936.927,6.214,329.569,415.993,30,0.124,3.627,0.05,1055.485,23.875,1
95.785468,28.289254,591.292,36.141,267.623,179.177,10,0.115,29.235,0.001,2156.417,7.228,1
92.607806,27.190861,1584.785,28.791,341.822,478.168,10,0.129,15.175,0.001,2096.952,4.109,1
91.865056,27.591833,2930.74,14.265,209.211,139.913,60,0.125,4.092,0.05,1071.759,27.569,1
94.914889,28.232472,341.037,35.578,87.004,55.965,10,0.125,21.768,0.001,1977.918,5.398,1
93.003639,27.436722,662.516,32.53,178.072,167.896,30,0.131,17.513,0.05,2557.498,292.214,1
96.53256,28.18525,1079.995,32.075,237.467,27.983,10,0.122,28.675,0.001,1973.65,6.863,1
92.163861,27.396722,1878.902,45.991,111.745,118.721,10,0.129,16.47,0.001,1148.271,2.433,1
95.984084,28.30984,1134.471,13.127,27.451,655.058,10,0.12,3.68,0.001,2567.863,1.134,1
95.287831,28.099657,189.03,50.283,355.193,195.879,10,0.128,27.891,0.001,2062.836,7.348,1
93.632556,27.690111,1022.709,20.982,314.408,415.993,10,0.128,6.652,0.001,1817.659,1.543,1
92.958806,27.544667,1133.817,32.088,167.734,341.572,10,0.129,14.657,0.001,3132.809,5.926,1
92.244028,27.362028,1596.127,37.541,215.212,79.147,30,0.128,17.518,0.05,1382.874,155.044,1
92.949333,27.540917,1286.369,30.915,215.194,514.456,10,0.127,16.504,0.001,3143.098,6.64,1
91.878972,27.596639,2898.394,14.133,115.587,474.882,30,0.129,5.336,0.001,1054.313,0.723,1
94.739556,27.824889,687.451,29.034,85.722,218.552,30,0.123,23.785,0.01,2044.324,59.319,1
95.550575,28.264888,439.583,54.39,45.589,79.147,60,0.12,33.628,0.45,2239.192,4065.626,1
96.58275,28.28386,1832.026,36.49,294.899,79.147,10,0.131,16.972,0.001,1708.531,3.8,1
96.46838,28.079818,823.783,29.131,196.197,195.879,10,0.123,15.388,0.001,2294.714,4.328,1
92.599333,27.183833,1659.092,23.201,290.31,677.389,50,0.125,7.531,0.01,2054.551,19.377,1
93.877472,27.656,1581.624,23.165,292.262,62.571,60,0.127,7.516,0.45,1937.411,829.202,1
94.702139,27.937861,932.094,36.14,214.374,265.467,60,0.127,27.713,0.05,1963.047,343.701,1
94.553634,28.024691,493.614,29.581,68.839,115.376,10,0.122,10.097,0.45,2142.439,1187.503,1
93.990806,27.760889,441.36,46.895,114.282,62.571,10,0.131,43.377,0.001,1308.272,7.411,1
94.984917,28.192444,1050.154,37.74,88.183,504.465,10,0.126,17.621,0.001,2053.906,4.536,1
94.597063,28.535474,969.992,37.583,282.358,395.735,10,0.121,27.218,0.001,2914.353,9.611,1
95.197472,28.3105,664.7,24.779,275.749,506.788,10,0.122,10.77,0.001,2014.583,2.63,1
95.232528,28.213028,356.737,30.511,179.665,111.931,10,0.12,16.252,0.01,2088.116,40.245,1
95.239194,28.1425,570.54,42.004,24.542,167.896,10,0.123,19.787,0.001,2089.469,5.118,1
95.92931,28.822521,1538.46,22.29,195.643,158.294,10,0.131,12.481,0.001,1465.857,2.385,1
95.270938,28.113119,375.086,31.533,136.572,435.309,10,0.125,16.891,0.001,2129.101,4.501,1
96.50025,28.06964,497.835,9.511,293.839,79.147,80,0.123,6.286,0.45,2199.106,762.414,1
94.730278,27.821278,635.231,24.064,65.016,27.983,10,0.12,13.712,0.01,2047.127,33.75,1
94.695694,27.94175,846.209,20.313,336.841,338.116,10,0.125,6.389,0.001,1953.36,1.568,1
95.847423,28.474093,843.312,34.828,213.399,495.064,10,0.121,23.232,0.001,2104.266,5.989,1
95.867921,28.772473,1314.818,36.923,343.796,363.775,10,0.125,24.811,0.001,1635.585,5.091,1
94.67275,27.703222,270.53,27.554,207.4,197.868,30,0.119,14.4,0.05,1901.719,162.601,1
93.136194,27.161806,1420.53,24.361,217.681,307.81,30,0.128,10.549,0.05,1805.244,122.264,1
96.53453,28.18439,1215.954,43.969,275.255,79.147,10,0.122,40.63,0.001,1967.52,9.814,1
95.551326,28.263731,467.881,46.938,60.016,100.893,10,0.12,40.482,0.45,2233.168,4884.659,1
95.333027,26.881881,779.141,40.689,224.556,230.751,30,0.12,27.595,0.05,1309.314,214.978,1
95.799764,28.215014,963.749,30.403,151.549,680.848,10,0.12,26.936,0.001,2141.83,6.949,1
93.820722,27.336667,1003.694,25.243,326.51,531.671,60,0.125,12.955,0.001,1508.312,2.432,1
95.790585,28.216997,963.568,23.637,169.054,515.975,10,0.118,11.957,0.001,2113.823,2.975,1
95.287886,28.142551,194.96,34.611,216.98,150.691,50,0.0,27.839,0.01,2234.213,68.836,1
92.599889,27.182278,1671.571,32.983,266.329,788.496,30,0.123,24.974,0.05,2049.267,316.799,1
95.789358,28.277716,705.211,44.654,278.46,279.827,10,0.114,24.804,0.001,2159.439,6.032,1
96.35933,27.90581,1051.656,29.172,249.42,426.22,10,0.124,9.932,0.001,2224.757,2.735,1
93.997222,27.758611,416.75,17.348,30.835,79.147,10,0.129,13.541,0.001,1333.192,2.329,1
96.448173,28.100244,1223.587,31.318,202.763,118.721,60,0.121,27.888,0.45,2345.423,3583.394,1
93.806008,27.307072,716.453,9.353,110.365,225.604,60,0.128,6.152,0.05,1574.384,61.655,1
96.33833,27.91669,1263.612,23.298,217.683,525.747,10,0.123,9.988,0.001,2170.072,2.688,1
95.809197,28.207699,927.396,37.094,196.706,350.622,10,0.119,33.837,0.001,2167.353,8.697,1
95.773499,28.244851,797.598,40.488,130.73,125.142,10,0.121,19.026,0.001,2080.794,4.802,1
94.669332,28.439344,471.533,31.668,81.766,251.844,10,0.122,14.434,0.45,2812.356,2223.186,1
93.619222,27.101111,344.15,11.915,164.728,115.376,50,0.128,8.397,0.01,1353.563,14.567,1
93.017611,27.421139,730.363,28.558,265.006,197.868,30,0.131,18.436,0.05,2476.212,300.096,1
96.51294,28.08061,506.227,7.409,357.041,27.983,60,0.124,2.327,0.0,2144.792,0.0,1
95.203194,28.490278,960.675,26.789,235.442,495.064,30,0.12,13.921,0.05,2234.035,186.037,1
95.963806,28.836083,1459.179,17.033,72.525,111.931,10,0.13,5.123,0.001,1408.386,0.934,1
96.54906,28.11781,907.297,46.33,240.631,197.868,10,0.122,36.136,0.001,1985.284,8.772,1
94.724194,27.788194,844.575,32.415,0.656,142.684,10,0.122,19.569,0.001,2008.403,4.776,1
95.856377,28.62267,796.89,26.313,292.93,176.978,10,0.12,22.674,0.001,1996.179,5.451,1
95.469602,28.175079,370.51,31.281,332.626,39.574,10,0.122,20.527,0.001,2165.007,5.436,1
93.615667,27.091139,345.308,8.882,289.77,213.11,50,0.0,5.756,0.01,1352.095,0.0,1
93.61283333,27.08130556,271.793,6.474,252.661,179.177,10,0.126,1.481,0.001,1350.459,0.253,1
94.611953,28.133963,931.786,42.796,188.37,139.913,10,0.124,26.628,0.001,2222.071,7.329,1
95.228056,28.178861,280.559,29.869,249.778,0.0,10,0.122,26.38,0.001,2065.601,6.664,1
94.791755,28.817009,692.31,32.924,354.535,415.993,10,0.123,21.784,0.001,3009.251,8.067,1
92.991306,27.539694,749.718,26.01,272.061,27.983,10,0.132,22.359,0.001,2948.43,8.665,1
96.408544,27.476614,513.441,47.268,25.422,277.015,10,0.119,16.927,0.001,1516.253,3.067,1
95.750303,27.158837,586.192,25.195,161.324,118.721,10,0.123,15.856,0.001,1485.55,2.905,1
95.877843,28.830316,1588.707,35.496,192.659,139.913,30,0.132,27.157,0.05,1542.878,277.194,1
96.44172,28.01661,429.284,1.816,210.238,27.983,30,0.121,0.284,0.05,2397.783,4.124,1
95.827217,28.498405,743.033,30.098,308.82,350.622,10,0.123,15.993,0.001,2137.583,4.213,1
95.709803,27.132933,564.838,32.743,164.052,389.754,10,0.121,29.368,0.001,1513.473,5.353,1
92.109556,27.456278,3019.14,33.303,196.885,706.251,50,0.128,25.253,0.05,1091.232,176.67,1
92.157333,27.394306,1835.022,38.717,190.692,27.983,50,0.129,35.476,0.05,1152.042,263.049,1
93.969778,27.773556,471.128,33.789,272.227,111.931,10,0.131,20.527,0.001,1254.292,3.373,1
94.694528,27.942917,828.489,32.94,249.414,316.588,50,0.126,27.573,0.001,1952.239,6.787,1
95.859872,28.85641,1379.414,20.17,209.456,230.751,10,0.131,16.357,0.001,1538.941,3.287,1
95.858124,28.618542,767.259,34.315,226.118,163.166,50,0.121,30.992,0.01,2008.886,75.061,1
92.10925,27.483667,3710.345,34.828,238.755,943.975,50,0.132,23.232,0.01,1060.69,32.567,1
92.993944,27.568028,554.222,33.057,25.869,39.574,10,0.131,23.541,0.001,2950.988,9.109,1
93.749306,27.241056,390.924,29.617,216.664,83.948,50,0.126,13.343,0.01,1688.975,28.492,1
96.52356,28.08014,580.25,1.621,317.309,346.127,40,0.124,0.245,0.15,2110.695,9.631,1
93.465861,27.86775,880.664,48.448,10.913,250.285,10,0.129,22.883,0.001,2171.614,6.417,1
95.780208,27.150127,558.885,27.326,312.032,734.512,10,0.121,14.257,0.001,1473.879,2.542,1
95.177639,28.509,706.412,24.587,282.002,83.948,10,0.119,20.882,0.001,2247.094,5.562,1
92.587917,27.167139,1747.294,30.234,299.345,777.496,10,0.126,10.361,0.001,1968.132,2.568,1
95.056444,28.617667,771.085,29.233,282.777,118.721,10,0.117,25.717,0.001,2316.296,6.952,1
95.225944,28.181139,326.462,32.948,243.39,163.166,60,0.123,29.58,0.45,2060.262,3369.983,1
95.866592,28.240521,1877.059,28.482,232.404,663.373,10,0.122,9.654,0.001,2381.925,2.816,1
95.925012,28.24175,2641.908,10.513,103.684,692.819,10,0.122,2.769,0.001,2481.101,0.837,1
95.832301,28.490519,751.208,30.704,202.843,239.084,10,0.121,10.551,0.001,2126.774,2.725,1
95.025111,28.174806,275.352,39.924,1.638,83.948,10,0.117,34.202,0.001,2075.906,8.278,1
95.050417,28.531528,501.108,34.191,66.55,55.965,10,0.124,11.95,0.001,2353.532,3.475,1
93.546139,27.782139,1030.604,40.859,317.461,27.983,10,0.129,27.719,0.001,2154.84,7.729,1
95.562208,27.032124,677.132,20.22,287.139,375.427,10,0.117,11.06,0.001,1431.922,1.863,1
95.799557,28.215926,1030.361,38.168,207.041,791.47,10,0.122,34.923,0.001,2142.699,9.061,1
93.801303,27.254756,310.864,44.65,0.424,115.376,10,0.123,24.801,0.001,1617.656,4.941,1
93.751167,27.165806,160.467,30.107,128.181,100.893,10,0.125,25.896,0.45,1563.162,2273.84,1
96.55303,28.22328,1508.997,41.239,22.051,100.893,10,0.132,22.821,0.001,1867.632,5.616,1
95.833166,28.171187,432.757,33.567,264.714,83.948,10,0.118,15.439,0.01,2174.062,39.608,1
93.581167,27.22075,712.485,33.886,230.708,167.896,50,0.127,18.356,0.01,1468.184,34.141,1
92.964861,27.5335,1137.943,32.74,137.908,752.937,10,0.129,15.002,0.001,3104.757,6.013,1
93.702139,27.123139,155.533,23.529,155.502,297.46,30,0.126,19.789,0.05,1453.59,181.304,1
93.053222,27.32025,677.375,33.513,255.516,39.574,30,0.131,15.411,0.001,1891.918,3.808,1
95.801273,28.212211,941.593,32.033,215.718,458.95,10,0.119,14.627,0.001,2145.018,3.742,1
92.983139,27.562917,550.567,27.353,339.1,111.931,10,0.133,23.757,0.001,3006.667,9.475,1
96.012691,27.29976,271.647,25.207,239.206,100.893,10,0.121,8.334,0.001,1346.208,1.357,1
95.858469,28.858358,1402.935,39.986,236.571,167.896,10,0.131,18.772,0.001,1538.623,3.771,1
95.921911,28.243322,2645.092,36.869,7.975,756.051,10,0.127,22.655,0.001,2483.367,7.01,1
95.725306,27.068358,951.31,32.693,275.478,179.177,10,0.123,29.317,0.001,1540.178,5.546,1
93.715694,27.236139,415.248,33.666,150.292,139.913,50,0.125,15.492,0.05,1655.023,160.159,1
96.49914,28.063,492.5,4.14,303.981,27.983,80,0.122,1.998,0.0,2210.408,0.0,1
95.864088,28.606804,693.745,36.403,227.376,158.294,50,0.12,19.908,0.01,2043.271,49.023,1
94.680108,28.459267,407.864,38.686,358.204,111.931,30,0.123,21.296,0.05,2844.1,371.057,1
94.810546,28.782426,513.53,46.368,329.277,100.893,10,0.118,28.912,0.001,2844.676,9.722,1
96.18349,27.315904,309.971,7.167,206.939,301.383,30,0.125,1.689,0.05,1346.568,14.305,1
94.92012,28.729371,476.644,39.086,317.386,62.571,10,0.124,24.164,0.001,2197.774,6.582,1
95.920837,28.286447,2363.777,44.607,75.787,625.712,30,0.13,24.777,0.05,2596.637,419.696,1
95.536828,28.242444,587.983,30.041,139.438,309.079,50,0.123,19.575,0.001,2198.658,5.247,1
93.806306,27.307111,717.793,6.488,158.91,187.714,60,0.128,3.73,0.45,1573.584,336.952,1
94.680282,28.455655,397.616,24.793,173.374,257.988,10,0.12,18.765,0.001,2832.859,6.416,1
93.796444,27.27925,501.725,33.135,93.005,79.147,60,0.123,21.945,0.45,1610.751,1963.978,1
95.235383,28.033278,625.958,27.904,66.255,574.157,60,0.119,24.332,0.45,1892.319,2474.305,1
95.921338,28.243182,2650.816,31.452,16.666,792.459,10,0.126,26.133,0.001,2482.89,8.084,1
94.791032,28.816882,716.715,40.314,20.006,474.882,10,0.123,37.069,0.001,3012.999,13.688,1
92.537389,27.20675,1236.598,29.766,129.515,257.988,50,0.132,26.273,0.01,2056.076,71.208,1
93.370361,27.903389,879.199,20.169,148.979,335.792,60,0.128,16.356,0.45,2135.755,2018.09,1
95.889037,28.246304,2266.52,27.845,203.603,388.748,10,0.128,9.396,0.001,2459.64,2.967,1
95.755292,27.15844,554.41,18.28,106.492,223.862,10,0.121,5.6,0.001,1483.186,1.011,1
96.54689,28.11594,824.142,40.398,18.039,79.147,10,0.12,37.152,0.001,1993.879,8.922,1
94.62431,28.137762,795.107,14.392,105.313,461.502,10,0.123,10.688,0.001,2203.332,2.899,1
93.59325,27.772194,813.279,39.614,42.829,118.721,10,0.127,18.582,0.001,2077.288,4.904,1
95.983398,28.868037,1549.368,32.576,261.777,125.142,10,0.127,29.195,0.001,1353.126,5.04,1
92.391889,27.292167,1785.017,25.23,92.213,39.574,30,0.13,18.17,0.01,2048.207,48.152,1
95.794313,28.330336,651.402,36.699,355.746,150.691,10,0.119,22.539,0.001,2137.977,5.748,1
95.811201,28.202844,880.331,45.443,272.613,118.721,10,0.116,21.47,0.001,2169.733,5.432,1
95.519402,26.952173,1339.18,30.19,223.213,195.879,10,0.122,18.008,0.001,1480.382,3.247,1
95.55011,28.251139,522.702,43.925,137.878,115.376,10,0.121,20.736,0.01,2187.186,55.032,1
95.033639,28.639389,457.58,25.96,224.225,265.467,50,0.12,11.396,0.001,2306.491,3.16,1
96.54272,28.23153,1655.942,37.764,224.562,478.168,10,0.128,34.515,0.001,1895.979,8.346,1
95.172639,28.522806,785.447,34.696,148.348,201.786,10,0.119,18.857,0.001,2262.806,5.054,1
95.795227,28.215862,1052.634,21.027,245.587,756.051,10,0.12,6.669,0.001,2127.609,1.69,1
93.504278,27.251806,918.702,31.023,139.041,376.469,50,0.127,18.593,0.001,1423.161,3.374,1
95.551252,28.258144,592.615,31.887,13.728,534.609,30,0.119,11.027,0.001,2210.157,2.938,1
95.788465,28.335249,754.877,39.421,56.798,353.956,30,0.119,33.735,0.05,2110.152,423.983,1
96.010838,27.300188,266.3,12.312,178.928,27.983,60,0.121,3.391,0.001,1345.476,0.553,1
96.55872,28.22408,1631.449,50.582,332.665,62.571,10,0.132,39.363,0.001,1846.961,9.515,1
95.268592,28.106358,415.813,28.784,138.869,275.598,10,0.122,12.899,0.001,2103.636,3.322,1
91.867528,27.592639,2910.277,11.234,188.959,0.0,50,0.126,7.787,0.01,1068.601,10.54,1
95.876106,28.434292,652.32,29.463,200.548,301.383,10,0.123,10.05,0.001,2203.955,2.718,1
91.879444,27.593361,2812.573,14.578,120.915,281.223,10,0.125,10.566,0.001,1055.695,1.402,1
93.806589,27.23995,269.927,32.537,180.39,55.965,10,0.126,17.517,0.001,1618.421,3.561,1
94.620133,28.134238,886.695,29.998,241.313,442.445,10,0.123,10.266,0.001,2205.131,2.792,1
91.868639,27.579,2682.578,8.11,89.767,167.896,30,0.127,5.119,0.05,1076.231,34.83,1
95.780295,28.32225,775.65,46.098,343.224,554.029,30,0.116,28.743,0.05,2107.823,352.359,1
93.802056,27.294278,648.666,36.596,167.027,179.177,30,0.123,20.026,0.05,1592.948,196.596,1
95.230278,28.199389,366.161,39.337,217.177,139.913,10,0.119,36.097,0.01,2077.4,89.141,1
95.567331,28.261147,471.612,20.27,168.538,100.893,10,0.122,8.408,0.001,2166.567,2.221,1
95.904556,28.26053,2488.61,31.578,168.489,279.827,10,0.123,22.325,0.001,2522.214,6.969,1
92.995444,27.521083,629.286,38.637,246.669,218.552,10,0.131,13.704,0.001,2935.975,5.284,1
92.975583,27.553611,596.904,33.931,243.764,158.294,10,0.132,11.846,0.001,3035.668,4.739,1
95.270824,28.097163,338.087,34.513,313.426,62.571,10,0.122,15.938,0.001,2065.67,4.007,1
92.967639,27.566611,569.9,24.548,165.243,125.142,10,0.131,12.523,0.001,3100.297,5.093,1
92.591389,27.093889,276.016,38.422,51.387,79.147,10,0.132,23.714,0.001,1780.89,5.55,1
93.765889,27.248167,320.461,26.836,117.352,115.376,30,0.127,8.989,0.001,1674.987,1.9,1
91.866417,27.594833,2980.197,8.285,195.594,115.376,50,0.127,2.037,0.05,1068.582,13.777,1
95.97654,28.312795,895.003,33.558,6.88,223.862,10,0.12,26.873,0.001,2584.489,8.365,1
93.568972,27.228056,710.348,35.648,199.96,118.721,50,0.129,32.362,0.01,1464.935,61.171,1
95.920439,28.813905,1577.582,32.695,168.676,62.571,30,0.13,14.978,0.05,1492.443,145.407,1
95.266966,28.140915,503.742,31.093,67.323,531.671,30,0.124,10.707,0.05,2172.906,143.568,1
95.563875,28.265836,468.853,32.759,186.081,316.588,10,0.123,23.296,0.001,2196.703,6.281,1
96.154621,27.302949,279.403,28.996,89.586,62.571,10,0.124,13.012,0.001,1343.274,2.156,1
95.882841,28.831826,1599.299,27.164,204.778,111.931,30,0.131,23.56,0.001,1532.619,4.744,1
91.894167,27.587611,2388.787,19.468,164.343,62.571,30,0.126,9.403,0.05,1044.051,61.734,1
92.597028,27.092028,214.148,42.899,125.338,100.893,10,0.127,20.231,0.001,1775.836,4.583,1
91.876528,27.599,2950.923,0.388,306.234,451.207,60,0.125,0.038,0.45,1055.342,2.28,1
93.802361,27.269861,412.369,36.231,358.515,111.931,10,0.125,16.838,0.001,1607.152,3.373,1
96.440093,27.458768,611.467,31.658,131.014,363.775,10,0.117,14.429,0.001,1511.811,2.565,1
92.561778,27.152417,1645.099,36.328,101.995,380.606,10,0.125,16.888,0.001,1924.249,4.075,1
95.908055,28.253453,2574.646,36.533,105.562,257.988,10,0.123,26.373,0.001,2504.289,8.198,1
93.526528,27.788389,728.517,21.616,270.003,27.983,10,0.128,10.71,0.001,2192.412,3.016,1
91.911528,27.561083,1920.234,11.071,192.212,62.571,30,0.123,5.152,0.05,1042.656,33.01,1
95.882949,28.831619,1588.994,21.746,207.629,83.948,30,0.131,17.958,0.001,1532.96,3.619,1
95.774758,28.238144,845.167,36.884,90.137,447.723,30,0.121,20.202,0.05,2079.795,254.19,1
96.36028,27.90814,1069.871,38.033,282.824,336.956,10,0.124,23.45,0.001,2226.353,6.466,1
94.867317,28.740576,464.181,40.12,313.146,62.571,10,0.117,24.859,0.001,2378.474,6.982,1
93.507778,27.253778,953.019,15.587,172.158,442.445,30,0.128,11.828,0.05,1430.843,108.347,1
93.778167,27.258556,345.924,29.37,132.505,139.913,30,0.125,13.211,0.05,1650.521,136.428,1
95.55087,28.25736,613.875,30.725,115.673,538.258,30,0.119,10.559,0.05,2208.166,140.991,1
94.157444,27.8305,1236.332,13.326,211.289,79.147,10,0.123,9.69,0.001,2125.573,2.549,1
93.600806,27.783667,1004.125,46.761,93.493,391.758,10,0.127,40.33,0.001,2099.994,10.727,1
95.195361,28.301694,651.236,22.914,357.158,253.394,10,0.124,9.786,0.001,2002.658,2.434,1
96.52578,28.16939,1239.871,41.769,268.508,613.708,10,0.123,19.67,0.001,2012.086,4.873,1
95.77545,27.153826,395.982,16.177,270.078,118.721,10,0.12,6.334,0.001,1475.029,1.122,1
95.882966,28.823558,1657.797,31.745,322.362,336.956,10,0.131,19.099,0.001,1543.409,3.858,1
95.845459,28.489492,778.819,46.178,106.141,125.142,10,0.124,28.793,0.001,2125.224,7.584,1
95.803194,28.21267,1009.347,44.585,221.63,388.748,10,0.12,27.784,0.001,2151.03,7.204,1
93.806444,27.238222,260.442,22.786,137.362,39.574,50,0.126,9.719,0.01,1619.446,19.73,1
96.54606,28.22797,1605.686,29.525,146.184,297.46,10,0.127,13.294,0.001,1887.694,3.194,1
95.781619,28.257991,653.1,24.598,261.709,62.571,30,0.118,8.09,0.001,2118.332,2.027,1
